z1,z2,z3,nondominated
1293,1039,1077,0
1287,1341,1379,0
1435,1957,1822,0
1599,1227,1098,0
1602,1905,1030,0
1430,1024,1279,0
1025,1635,1923,0
1428,1720,1679,0
1838,1322,1661,0
1447,1778,1869,0
1297,1362,1433,0
1438,1820,1657,0
1590,1995,1818,0
1818,1883,1440,0
1320,1632,1011,0
1010,1080,1430,0
1100,1872,1030,0
1419,1572,1212,0
1965,1704,1627,0
1915,1597,1783,0
1926,1418,1142,0
1603,1181,1070,0
1074,1854,1094,0
1508,1137,1173,0
1317,1437,1524,0
1632,1613,1886,0
1972,1768,1062,0
1029,1904,1904,0
1615,1754,1840,0
1836,1048,1633,0
1922,1653,1610,0
1382,1780,1925,0
1033,1693,1251,0
1258,1489,1776,0
1848,1777,1017,0
1673,1510,1906,0
1087,1198,1536,0
1141,1190,1028,0
1371,1051,1563,0
1479,1833,1977,0
1534,1672,1499,0
1819,1283,1224,0
1966,1014,1563,0
1104,1756,1918,0
1229,1635,1520,0
1765,1684,1168,0
1479,1977,1157,0
1224,1751,1381,0
1139,1535,1078,0
1034,1074,1320,0
1797,1596,1704,0
1356,1318,1660,0
1595,1061,1830,0
1196,1473,1707,0
1664,1213,1834,0
1711,1410,1970,0
1302,1974,1184,0
1343,1391,1310,0
1218,1621,1670,0
1281,1148,1487,0
1603,1585,1078,0
1726,1232,1554,0
1857,1443,1668,0
1238,1200,1809,0
1612,1243,1169,0
1438,1820,1657,0
1916,1088,1228,0
1867,1847,1382,0
1061,1259,1319,0
1421,1933,1279,0
1338,1513,1214,0
1935,1551,1147,0
1543,1214,1361,0
1477,1138,1179,0
1595,1588,1741,0
1904,1950,1870,0
1864,1323,1627,0
1902,1349,1331,0
1726,1949,1065,0
1152,1031,1007,0
1022,1709,1596,0
1258,1659,1320,0
1395,1981,1177,0
1129,1647,1608,0
1118,1547,1297,0
1999,1492,1620,0
1848,1777,1017,0
1222,1359,1415,0
1679,1770,1314,0
1239,1878,1097,0
1402,1652,1658,0
1431,1250,1824,0
1994,1918,1926,0
1035,1962,1413,0
1754,1591,1590,0
1675,1353,1955,0
1727,1767,1154,0
1052,1534,1388,0
1769,1292,1827,0
1814,1364,1753,0
188,170,187,0
190,137,186,0
102,142,130,1
103,142,146,0
133,112,166,1
156,190,176,0
187,164,147,0
127,105,177,1
194,179,178,0
134,190,151,0
