z1,z2,z3,nondominated
1300,1770,1288,0
1769,1263,1962,0
1071,1681,1324,0
1782,1213,1839,0
1702,1322,1999,0
1912,1226,1771,0
1733,1166,1823,0
1037,1750,1073,0
1334,1713,1288,0
1797,1205,1812,0
1061,1828,1211,0
1795,1303,1787,0
1963,1304,1918,0
1921,1301,1816,0
1995,1189,1757,0
1768,1049,1968,0
1782,1204,1666,1
1198,1889,1197,0
1946,1134,1683,0
1883,1113,1686,0
1935,1194,1699,0
1863,1011,1913,0
1676,1066,1983,1
1144,1814,1146,0
1833,1334,1698,0
1690,1008,1857,1
1855,1299,1722,0
1813,1000,1958,1
1772,1323,1945,0
1318,1954,1215,0
1843,1046,1935,0
1792,1272,1785,0
1742,1210,1819,0
1847,1097,1930,0
1238,1930,1293,0
1307,1854,1194,0
1746,1266,1947,0
1971,1095,1838,0
1306,1948,1186,0
1682,1308,1789,1
1001,1698,1035,1
1233,1897,1097,0
1958,1188,1890,0
1954,1037,1865,0
1062,1917,1234,0
1824,1141,1797,0
1927,1317,1929,0
1772,1206,1696,0
1067,1670,1139,1
1105,1872,1047,0
1683,1151,1937,1
1919,1093,1950,0
1819,1334,1924,0
1824,1011,1861,0
1757,1044,1989,0
1901,1147,1880,0
1089,1779,1097,0
1159,1842,1182,0
1246,1932,1162,0
1261,1885,1046,0
1757,1093,1833,0
2000,1130,1669,0
1706,1011,1787,1
1013,1735,1008,1
1893,1051,1666,1
1727,1007,1830,1
1141,1905,1000,0
1123,1696,1082,1
1953,1122,1894,0
1844,1209,1845,0
1244,1949,1282,0
1303,1870,1077,0
1704,1257,1897,0
1675,1276,1990,1
1795,1274,1835,0
1754,1221,2000,0
1711,1232,1681,1
1311,1709,1257,0
1689,1073,1800,1
1242,1688,1271,0
1927,1317,1929,0
1038,1773,1294,0
1727,1153,1837,0
1991,1243,1716,0
1675,1233,1991,1
1234,1711,1026,1
1159,1978,1132,0
1860,1091,1912,0
1767,1171,1930,0
1084,1981,1184,0
1288,1884,1044,0
1251,1791,1162,0
1119,1739,1229,0
1207,1976,1300,0
1071,1853,1007,1
1129,1770,1026,0
1768,1221,1675,0
1712,1236,1704,0
1861,1189,1918,0
1860,1210,1857,0
1077,1891,1078,0
1965,1193,1733,0
1322,1746,1005,1
1050,1776,1307,0
1896,1195,1984,0
1953,1122,1894,0
1884,1220,1854,0
1996,1142,1803,0
1269,1759,1056,0
1259,1866,1189,0
1970,1204,1944,0
1777,1114,1863,0
1726,1246,1701,0
1013,1883,1217,0
1069,1759,1292,0
1289,1669,1164,1
1101,1767,1000,1
1904,1332,1686,0
1828,1280,1806,0
1033,1978,1293,0
1142,1740,1317,0
1963,1225,1867,0
1752,1252,1668,1
1933,1118,1840,0
1259,1691,1245,0
1085,1974,1323,0
1726,1158,1691,0
1240,1936,1258,0
1142,1803,1194,0
1857,1164,1820,0
1036,1778,1311,0
1237,1806,1260,0
1724,1090,1913,0
1250,1924,1245,0
1065,1860,1288,0
1267,1850,1288,0
1756,1241,1732,0
1321,1673,1235,0
1139,1896,1240,0
1710,1311,1781,1
1741,1102,1749,0
1690,1030,1812,1
1716,1082,1671,1
1185,1863,1299,0
3863,3107,3940,0
3937,3075,3731,0
3894,3222,3838,0
3734,3152,3829,0
3885,3132,3751,0
3733,3213,3752,0
3279,3740,3201,0
3742,3267,3835,0
3695,3215,3869,0
3704,3208,3801,0
3765,3251,3893,0
3755,3086,3721,0
