z1,z2,z3,nondominated
-1568,-1929,-1237,1
-1970,-1460,-1251,1
-1513,-1063,-1927,1
-1511,-1733,-1761,1
-1710,-1432,-1814,1
-1916,-1594,-1286,1
-1892,-1626,-1157,1
-1403,-1904,-1584,1
-1685,-1860,-1282,1
-1923,-1230,-1581,1
-1643,-1788,-1595,1
-1170,-1976,-1422,0
-1260,-1979,-1428,1
-1737,-1801,-1398,1
-1579,-1924,-1251,1
-1693,-1793,-1518,1
-1819,-1736,-1308,1
-1879,-1644,-1359,1
-1698,-1422,-1826,1
-1761,-1341,-1792,1
-1716,-1618,-1708,1
-1877,-1638,-1385,1
-1963,-1205,-1479,1
-1926,-1574,-1263,1
-1142,-1418,-1973,1
