z1,z2,z3,nondominated
-973,-893,-99,1
-353,-593,-373,0
-975,-753,-595,1
-122,-44,-498,0
-630,-861,-104,0
-298,-665,-728,0
-519,-652,-274,0
-72,-337,-940,0
-25,-737,-709,1
-742,-473,-155,0
-418,-589,-398,0
-544,-635,-627,1
-971,-375,-360,0
-960,-46,-67,0
-836,-920,-412,1
-693,-938,-296,1
-322,-465,-330,0
-159,-684,-869,1
-3,-960,-368,1
-609,-443,-12,0
-709,-442,-211,0
-534,-323,-935,1
-489,-33,-185,0
-42,-548,-303,0
-127,-773,-20,0
-922,-102,-111,0
-537,-381,-551,0
-356,-699,-773,1
-789,-63,-595,0
-191,-448,-959,1
