z1,z2,z3,nondominated
-1887,-1641,-1182,1
-1168,-1886,-1639,1
-1783,-1736,-1043,1
-1482,-1942,-1422,1
-1997,-1214,-1304,1
-1655,-1526,-1817,1
-1203,-1603,-1910,1
-1549,-1524,-1881,1
-1454,-1170,-1967,1
-1675,-1113,-1853,1
-1746,-1429,-1783,1
-1317,-1586,-1917,1
-1878,-1243,-1661,1
-1620,-1803,-1596,1
-1767,-1583,-1679,1
-1986,-1348,-1358,1
-1744,-1768,-1473,1
-1204,-1498,-1956,1
-1766,-1361,-1783,1
-1127,-1922,-1560,1
-1309,-1773,-1784,1
-1910,-1258,-1606,1
-1681,-1541,-1790,1
-1972,-1398,-1390,1
-1690,-1724,-1629,1
