z1,z2,z3,nondominated
390,251,322,1
584,294,180,1
52,852,498,1
324,982,180,0
266,271,438,1
546,31,802,1
900,67,481,1
317,604,156,1
227,554,251,1
149,456,414,1
392,92,747,1
908,135,353,0
137,320,751,1
523,238,254,1
452,718,64,1
906,252,212,1
667,189,261,1
448,878,76,0
771,212,230,1
440,222,319,1
120,952,399,1
593,29,879,0
312,143,760,1
654,21,607,1
675,318,143,1
854,346,128,0
660,530,40,1
422,93,604,1
129,347,863,1
457,218,312,1
52,491,834,1
123,384,932,1
220,686,225,1
610,50,523,1
535,38,662,1
527,400,127,1
121,451,476,1
769,557,26,1
232,378,358,1
569,161,324,1
491,48,776,1
686,28,560,1
198,396,388,1
330,726,130,1
544,218,266,1
565,237,236,1
753,286,162,1
183,835,268,1
525,206,288,1
188,256,760,1
434,389,175,1
197,249,684,1
43,744,502,1
345,129,647,1
67,473,883,1
337,893,142,0
26,625,603,1
251,205,628,1
155,401,458,1
140,323,672,1
370,195,421,1
241,441,296,1
610,675,18,1
569,61,520,1
47,526,876,1
265,396,302,1
191,845,261,1
154,576,330,1
827,181,270,1
56,552,550,1
519,279,216,1
516,200,299,1
187,524,310,1
595,838,23,0
676,5,746,1
144,355,556,1
584,161,318,1
725,226,215,1
187,269,640,1
861,310,154,0
755,20,582,1
365,124,894,1
390,649,101,1
888,111,384,1
10,639,771,1
553,309,177,1
720,129,333,1
25,796,567,1
254,755,189,1
339,167,978,0
506,285,217,1
523,49,883,0
870,115,372,1
867,188,269,1
441,71,815,1
294,185,935,0
656,488,55,1
82,560,470,1
293,873,170,0
345,160,971,0
277,380,302,1
769,302,150,1
555,41,891,0
596,147,333,1
584,690,22,1
99,533,449,1
65,480,888,1
273,181,847,1
64,705,454,1
577,616,34,1
339,988,171,0
296,250,427,1
540,67,525,1
450,543,96,1
683,670,8,1
301,197,981,0
522,43,843,1
45,856,521,0
582,502,64,1
332,313,309,1
707,765,2,1
879,377,114,1
32,681,550,1
325,908,154,1
514,746,39,1
145,755,308,1
420,588,97,0
222,249,928,0
152,498,377,1
238,224,900,1
831,205,243,1
32,537,776,1
386,952,127,0
747,289,160,1
559,26,747,1
79,477,560,1
252,457,274,1
446,782,66,1
481,286,228,1
420,588,97,0
348,924,142,0
397,115,931,0
483,69,913,1
8,664,812,1
290,867,170,1
618,649,20,1
892,303,166,0
224,300,464,1
323,262,376,1
287,226,481,1
241,830,206,1
12,623,737,1
176,381,442,1
373,128,573,1
239,215,632,1
538,637,41,1
143,959,364,1
45,574,568,1
802,530,36,1
103,478,490,1
663,500,49,1
18,592,738,1
916,277,194,1
443,125,473,1
275,250,459,1
223,277,993,0
146,874,325,0
441,341,204,1
826,343,126,1
135,323,779,1
56,626,497,1
121,908,375,1
655,546,36,1
71,822,443,0
23,862,607,1
432,215,333,1
831,79,428,1
525,69,535,1
69,464,624,1
85,784,406,1
68,517,545,1
352,755,115,1
552,29,706,1
168,872,295,1
41,701,514,1
502,855,51,1
906,73,469,1
422,859,85,1
471,76,582,1
447,285,247,1
561,184,298,1
740,4,685,1
15,773,609,1
232,238,577,1
69,789,440,1
467,111,481,1
1407,1219,1349,0
1640,1444,1075,0
1286,1846,1170,0
1679,1021,1595,0
1224,1300,1464,0
1852,1224,1226,0
1085,1458,1935,0
1149,1456,1414,0
1403,1127,1522,0
1877,1207,1250,0
1755,1445,1066,0
1302,1153,1691,0
1681,1674,1008,0
1447,1065,1754,0
