z1,z2,z3,nondominated
-947,-69,-670,0
-750,-69,-861,0
-220,-948,-247,1
-706,-240,-760,0
-129,-725,-104,0
-257,-671,-155,0
-142,-898,-255,0
-704,-30,-958,0
-137,-808,-104,0
-225,-714,-187,0
-962,-228,-741,1
-297,-881,-31,1
-203,-863,-158,0
-181,-822,-39,0
-851,-206,-801,0
-742,-233,-858,0
-59,-899,-266,0
-827,-269,-955,1
-840,-25,-958,0
-955,-302,-772,1
-687,-102,-682,0
-917,-280,-837,1
-182,-914,-220,0
-130,-693,-22,0
-116,-983,-70,0
-308,-732,-310,1
-994,-30,-998,1
-133,-999,-109,1
-920,-57,-840,1
-143,-685,-299,0
-129,-961,-248,0
-219,-986,-323,1
-241,-768,-145,1
-87,-775,-246,0
-717,-262,-899,0
