z1,z2,z3,nondominated
1277,1911,1069,0
1391,1234,1536,0
1157,1848,1037,0
1305,1379,1122,0
1810,1798,1007,0
1863,1164,1683,0
1281,1566,1906,0
1132,1337,1433,0
1686,1173,1030,0
1664,1716,1762,0
1904,1229,1428,0
1627,1039,1979,0
1282,1122,1530,0
1301,1010,1057,0
1317,1437,1524,0
1404,1127,1984,0
1544,1412,1055,0
1458,1655,1258,0
1695,1605,1202,0
1800,1923,1107,0
1004,1013,1500,0
1402,1874,1020,0
1851,1835,1121,0
1871,1773,1731,0
1569,1252,1399,0
1516,1013,1050,0
1300,1537,1553,0
1421,1511,1865,0
1524,1791,1899,0
1507,1951,1936,0
1098,1265,1805,0
1291,1925,1808,0
1053,1581,1665,0
1201,1842,1110,0
1797,1596,1704,0
1753,1121,1995,0
1958,1553,1402,0
1432,1417,1119,0
1256,1411,1085,0
1897,1691,1051,0
1735,1214,1755,0
1719,1739,1773,0
1641,1518,1938,0
1781,1704,1375,0
1487,1546,1432,0
1174,1228,1413,0
1492,1213,1544,0
1559,1827,1868,0
1069,1371,1790,0
1611,1675,1958,0
1768,1874,1271,0
1662,1910,1880,0
1894,1907,1858,0
1157,1405,1790,0
1222,1666,1896,0
1258,1930,1587,0
1239,1138,1688,0
1492,1526,1504,0
1471,1073,1422,0
1927,1054,1401,0
1701,1072,1753,0
1146,1455,1406,0
1947,1762,1350,0
1365,1233,1133,0
172,140,103,1
135,140,131,1
119,153,117,1
167,134,133,1
132,188,171,0
137,192,172,0
187,147,107,0
121,180,169,0
