z1,z2,z3,nondominated
397,4,107,1
26,150,803,1
294,274,950,0
250,498,672,0
444,80,604,0
901,773,350,0
403,244,413,0
515,391,768,0
997,205,490,0
722,781,954,0
655,971,912,0
704,456,569,0
795,955,608,0
35,564,604,0
128,628,283,0
978,532,122,0
82,434,190,1
636,307,728,0
69,33,573,1
345,115,331,0
36,72,881,1
341,614,311,0
834,836,915,0
489,20,150,0
8,815,390,1
404,863,899,0
280,995,617,0
590,471,567,0
242,850,655,0
431,81,211,0
678,630,707,0
593,633,153,0
862,63,957,0
95,676,430,0
954,379,692,0
839,569,639,0
47,98,209,1
24,234,225,1
972,431,224,0
946,787,197,0
492,561,370,0
379,415,369,0
632,885,662,0
243,996,388,0
766,713,675,0
715,119,805,0
283,198,663,0
714,172,973,0
222,988,202,0
459,55,880,0
193,349,12,1
122,599,360,0
226,943,498,0
566,700,209,0
410,565,349,0
24,952,608,0
599,448,769,0
979,133,246,0
487,178,900,0
951,31,491,0
12,719,995,1
192,415,480,0
436,744,859,0
721,642,568,0
1237,1568,1154,0
1188,1816,1636,0
1713,1038,1874,0
1567,1377,1916,0
1008,1233,1643,0
1552,1724,1846,0
1379,1101,1250,0
1969,1335,1992,0
