z1,z2,z3,nondominated
610,432,883,1
824,579,604,1
254,481,964,0
140,462,961,1
962,143,459,1
451,933,487,1
355,620,895,1
931,549,348,1
371,889,624,1
840,268,713,1
326,939,538,1
546,917,75,1
397,136,977,1
936,150,536,1
689,138,848,1
977,436,246,1
820,714,99,1
588,466,885,1
724,141,822,1
745,3,756,1
463,882,594,1
581,485,881,1
921,577,324,1
253,990,370,1
589,881,474,1
741,397,799,1
927,561,164,1
463,965,174,1
627,304,897,1
732,265,825,0
530,603,850,1
972,391,400,1
583,779,665,1
215,881,655,1
512,937,400,1
100,768,771,1
733,198,822,0
472,966,259,0
849,17,637,1
698,843,147,1
616,571,821,1
877,104,635,0
941,471,440,1
946,529,275,0
888,548,510,1
213,350,992,1
694,776,550,1
788,762,359,1
722,545,753,1
533,405,928,1
898,53,571,1
871,91,639,0
935,498,70,1
432,969,365,1
842,203,708,1
158,799,753,1
656,879,203,1
221,792,768,1
991,186,347,1
130,947,499,1
172,975,427,1
854,24,634,1
309,713,837,1
191,981,408,1
597,905,137,1
694,219,854,0
540,926,102,1
691,748,597,1
478,941,433,1
72,669,846,1
533,942,313,1
863,683,262,1
303,381,987,1
977,409,345,1
207,647,885,1
576,804,637,1
868,453,625,1
806,701,476,1
933,559,223,1
944,251,534,1
657,880,250,0
691,610,739,1
853,384,676,0
236,307,998,1
815,271,743,1
367,989,302,1
490,954,156,1
645,682,720,1
99,844,683,1
956,374,473,1
540,942,246,0
603,831,567,1
985,382,318,1
548,937,211,0
747,393,794,0
50,905,555,1
904,391,590,0
666,352,866,1
745,630,667,1
372,977,388,1
1610,1905,1313,0
1561,1783,1678,0
1721,1829,1324,0
1701,1811,1462,0
1559,1580,1849,0
1921,1577,1324,0
1122,1443,1963,0
1686,1508,1803,0
1908,1380,1586,0
1244,2000,1260,0
