z1,z2,z3,nondominated
879,140,645,1
319,637,889,1
631,877,409,1
541,65,916,1
747,536,735,1
878,375,642,1
86,938,500,1
896,58,579,1
31,712,798,1
891,263,640,1
971,409,381,1
866,618,469,1
973,427,347,1
271,523,949,0
246,718,837,0
226,754,805,0
745,777,452,1
840,707,330,1
912,513,486,1
785,450,737,1
561,850,576,1
847,248,704,0
563,930,204,1
474,952,111,1
216,589,918,0
515,931,82,1
648,820,534,1
110,523,934,1
425,963,405,1
391,986,284,1
146,950,499,1
573,924,181,1
195,702,846,1
132,911,585,1
134,789,759,1
702,171,843,1
91,555,917,1
405,353,977,1
965,422,401,1
867,146,664,1
562,497,886,1
533,812,659,1
465,705,806,1
850,303,697,0
162,723,826,0
440,115,963,1
519,94,933,1
674,868,279,1
950,98,471,1
532,405,928,1
150,703,840,1
364,562,923,0
658,740,646,1
797,707,486,1
500,806,689,1
838,41,666,1
229,983,410,1
802,426,727,1
961,447,116,1
144,888,631,1
968,329,451,1
856,240,692,0
396,753,787,1
900,625,264,1
1624,1899,1205,0
1349,1385,1981,0
1861,1681,1191,0
1188,1849,1697,0
1511,1160,1947,0
1465,1244,1969,0
1974,1437,1195,0
1745,1797,1384,0
