z1,z2,z3,nondominated
-589,-690,-754,1
-397,-715,-821,1
-475,-904,-541,1
-744,-769,-474,1
-265,-891,-640,1
-925,-266,-578,1
-417,-167,-977,1
-737,-780,-38,0
-471,-855,-635,1
-988,-180,-367,1
-789,-724,-33,1
-501,-244,-957,1
-637,-625,-772,1
-892,-637,-287,1
-674,-857,-376,1
-354,-423,-973,1
-270,-904,-617,1
-67,-925,-522,1
-221,-963,-483,1
-732,-825,-222,1
-860,-247,-687,1
-339,-995,-264,1
-834,-672,-460,1
-820,-723,-371,1
-904,-294,-614,1
-983,-180,-394,1
-714,-448,-806,1
-53,-664,-844,1
-161,-486,-956,1
-873,-188,-664,1
-490,-960,-287,1
-171,-401,-980,1
-578,-924,-210,1
-572,-775,-679,1
-903,-615,-193,1
-676,-276,-867,1
-217,-305,-997,1
-926,-571,-302,0
-872,-578,-512,1
-478,-707,-800,1
-257,-869,-674,1
-581,-914,-366,1
-61,-565,-904,0
-635,-871,-421,1
-301,-614,-904,1
-733,-645,-666,1
-689,-691,-670,1
-935,-516,-101,1
-831,-466,-673,1
-442,-854,-651,1
-918,-69,-538,0
-331,-955,-494,1
-698,-840,-370,1
-685,-264,-861,1
-640,-891,-269,1
-384,-855,-673,1
-433,-771,-758,1
-926,-571,-302,0
-798,-627,-597,1
-737,-789,-441,1
-541,-158,-935,1
-174,-913,-593,1
-635,-848,-491,1
-639,-279,-891,1
-900,-439,-574,1
-746,-587,-702,1
-227,-803,-757,1
-657,-562,-798,1
-535,-235,-944,1
-920,-331,-578,1
-699,-798,-5,0
-668,-474,-832,1
-590,-348,-911,1
-997,-315,-266,1
-333,-984,-380,1
-583,-909,-118,1
-619,-235,-903,1
-948,-422,-466,1
-946,-483,-96,1
-898,-53,-571,0
-402,-979,-162,1
