z1,z2,z3,nondominated
-1042,-1936,-1159,0
-1913,-1290,-1710,1
-1196,-1752,-1091,0
-1730,-1084,-1737,0
-1184,-1936,-1325,1
-1960,-1049,-1792,0
-1247,-1729,-1162,0
-1995,-1164,-1704,1
-1021,-1900,-1080,0
-1939,-1249,-1980,1
-1764,-1044,-1913,0
-1937,-1055,-1903,0
-1874,-1075,-1861,0
-1705,-1017,-1870,0
-1680,-1163,-1906,0
-1272,-1830,-1196,1
-1782,-1204,-1666,0
-1842,-1105,-1738,0
-1041,-1710,-1091,0
-1805,-1084,-1818,0
-1941,-1332,-1693,1
-1870,-1089,-1930,0
-1924,-1172,-1796,0
-1694,-1017,-1876,0
-1158,-1904,-1308,0
-1248,-1996,-1168,1
-1929,-1273,-1935,1
-1986,-1093,-1909,1
-1864,-1117,-1964,0
-1763,-1034,-1852,0
-1777,-1003,-1835,0
-1211,-1700,-1276,0
-1174,-1725,-1023,0
-1727,-1311,-1764,1
-1316,-1765,-1309,1
-1166,-1796,-1196,0
-1937,-1233,-1796,0
-1817,-1272,-1672,0
-1804,-1245,-1678,0
-1916,-1032,-1915,0
-1895,-1177,-1720,0
-1123,-1699,-1005,0
-1009,-1897,-1107,0
-1082,-1688,-1019,0
-1753,-1195,-1994,1
-1020,-1869,-1283,0
-1117,-1959,-1197,1
-1671,-1292,-1914,1
-1830,-1179,-1742,0
