z1,z2,z3,nondominated
-1191,-1873,-1018,0
-1896,-1328,-1717,1
-1155,-1855,-1252,0
-1165,-1777,-1333,1
-1794,-1293,-1858,1
-1866,-1238,-1939,1
-1752,-1268,-1856,0
-1145,-1985,-1232,1
-1213,-1882,-1329,1
-1236,-1825,-1031,0
-1196,-1931,-1054,0
-1937,-1245,-1723,0
-1001,-1684,-1229,0
-1745,-1309,-1779,1
-1152,-1716,-1116,0
-1293,-1890,-1119,1
-1779,-1053,-1692,0
-1981,-1105,-1791,1
-1240,-1980,-1118,1
-1893,-1009,-1699,0
-1281,-1705,-1273,1
-1194,-1968,-1114,0
-1666,-1010,-1719,0
-1926,-1225,-1954,1
-1953,-1273,-1891,1
-1937,-1112,-1682,0
-1836,-1288,-1874,1
-1192,-1921,-1060,0
-1842,-1226,-1864,0
-1289,-1914,-1109,1
-1823,-1125,-1692,0
-1857,-1045,-1702,0
-1161,-1828,-1309,0
-1896,-1100,-1797,0
-1959,-1291,-1675,1
-1793,-1237,-1867,0
-1178,-1998,-1185,1
-1175,-1770,-1164,0
-1324,-1842,-1120,1
-1069,-1838,-1230,0
-1040,-1804,-1073,0
-1731,-1306,-1777,0
-1762,-1292,-1894,1
-1105,-1897,-1095,0
-1109,-1725,-1026,0
-1742,-1195,-1811,0
-1747,-1182,-1734,0
-1825,-1162,-1991,1
-1791,-1017,-1742,0
-1076,-1675,-1137,0
-1686,-1316,-1850,1
-1220,-1814,-1311,1
-1867,-1188,-1738,0
-1248,-1716,-1022,0
-1782,-1248,-1837,0
-1129,-1770,-1026,0
-1846,-1102,-1977,1
-1024,-1694,-1007,0
-1177,-1898,-1213,1
-1169,-1673,-1011,0
-1199,-1800,-1085,0
-1795,-1257,-1847,0
-1022,-1691,-1195,0
-1802,-1099,-1777,0
