z1,z2,z3,nondominated
-918,-120,-744,0
-313,-919,-22,1
-797,-233,-993,1
-99,-965,-233,0
-235,-760,-110,0
-728,-280,-945,1
-806,-114,-862,0
-773,-213,-982,0
-804,-288,-724,1
-941,-166,-885,1
-748,-233,-968,0
-983,-283,-767,1
-958,-139,-949,0
-819,-23,-971,1
-37,-871,-108,0
-311,-941,-210,1
-803,-73,-704,0
-717,-250,-748,0
-940,-44,-745,0
-82,-948,-110,0
-44,-759,-274,0
-78,-775,-315,1
-3,-680,-212,0
-227,-763,-38,0
-997,-143,-955,1
-119,-1000,-279,1
-211,-872,-108,0
-690,-311,-979,1
-26,-692,-245,0
-802,-332,-801,1
-723,-308,-674,0
-76,-817,-273,0
-237,-877,-165,0
-898,-37,-691,0
-803,-14,-689,0
