z1,z2,z3,nondominated
969,409,394,0
119,423,968,0
582,207,922,0
657,880,250,0
995,331,232,0
893,633,203,0
752,807,218,0
456,343,965,0
668,474,832,0
731,530,753,0
745,653,644,0
877,470,599,0
502,856,613,0
103,925,542,0
528,397,931,0
878,460,603,0
149,531,938,0
644,821,536,0
696,673,681,0
933,521,400,0
914,594,189,0
862,568,547,0
604,910,207,0
758,802,248,0
997,227,318,0
785,569,669,0
547,856,578,0
228,872,669,0
445,467,941,0
907,177,604,0
283,512,952,0
330,961,475,0
993,294,344,0
413,159,976,0
229,899,625,0
866,34,620,1
70,83,44,1
83,71,9,1
60,84,57,1
64,88,38,1
29,100,31,1
55,91,46,1
