z1,z2,z3,nondominated
-1055,-1492,-1861,1
-1049,-1896,-1526,1
-1341,-1145,-1579,1
-1162,-1731,-1285,0
-1240,-1882,-1216,1
-1801,-1536,-1033,1
-1652,-1121,-1353,1
-1065,-1819,-1453,1
-1512,-1403,-1129,1
-1740,-1254,-1187,1
-1552,-1105,-1423,1
-1188,-1438,-1363,1
-1051,-1484,-1691,0
-1006,-1814,-1677,1
-1691,-1003,-1785,1
-1291,-1770,-1157,0
-1606,-1034,-1581,1
-1739,-1024,-1562,1
-1721,-1131,-1327,1
-1277,-1565,-1198,1
-1086,-1724,-1403,1
-1285,-1401,-1276,1
-1362,-1982,-1152,1
-1708,-1242,-1200,1
-1658,-1652,-1012,1
-1011,-1801,-1635,1
-1423,-1408,-1168,1
-1046,-1665,-1505,0
-1667,-1407,-1088,1
-1178,-1960,-1313,1
-1391,-1375,-1209,1
-1087,-1451,-1566,1
-1324,-1938,-1162,1
-1291,-1193,-1953,1
-1377,-1382,-1214,1
-1218,-1399,-1355,1
-1220,-1465,-1302,1
-1362,-1135,-1566,1
-1564,-1087,-1453,1
-1629,-1231,-1223,1
-1284,-1206,-1972,1
-1135,-1325,-1810,1
-1253,-1230,-1538,1
-1096,-1384,-1718,1
-1070,-1487,-1573,1
-1071,-1634,-1452,1
-1285,-1592,-1183,1
-1329,-1915,-1152,0
-1301,-1652,-1157,0
