z1,z2,z3,nondominated
1789,1491,1713,1
1615,1107,1890,1
1639,1884,1153,0
1853,1197,1693,1
1745,1663,1632,1
1901,1602,1128,1
1716,1755,1551,1
1080,1871,1634,1
1285,1306,1997,1
1373,1246,1990,1
1935,1134,1531,0
1610,1825,1569,1
1333,1510,1949,1
1562,1682,1778,1
1875,1368,1648,1
1489,1873,1593,1
1726,1830,1269,1
1623,1420,1878,1
1258,1432,1978,0
1391,1972,1395,1
1452,1557,1904,1
1644,1882,1160,1
1271,1726,1829,1
1553,1896,1481,1
1586,1914,1345,1
1992,1266,1357,1
1179,1800,1755,1
1579,1178,1920,1
1914,1290,1597,1
1786,1100,1753,1
1688,1502,1804,1
1484,1770,1737,1
1823,1731,1304,1
1621,1895,1343,1
1721,1819,1376,1
1488,1952,1364,1
1450,1964,1136,1
1958,1418,1430,1
1025,1803,1704,1
1786,1771,1314,1
1622,1579,1812,1
1474,1402,1949,1
1767,1583,1679,1
1809,1733,1121,1
1526,1940,1151,1
1895,1144,1617,1
1741,1504,1756,1
1423,1887,1606,1
1541,1913,1446,1
1776,1595,1659,1
1938,1181,1541,0
1184,1419,1978,1
1286,1438,1975,1
1930,1234,1567,0
1790,1768,1300,1
1265,1998,1296,1
1713,1583,1737,1
1617,1138,1894,0
1644,1602,1782,1
1239,1669,1872,1
1490,1158,1955,1
1744,1440,1782,1
1879,1110,1634,1
1944,1134,1510,1
1471,1953,1109,1
1389,1354,1980,1
1326,1248,1996,1
1906,1287,1611,1
1543,1898,1489,1
1853,1681,1362,1
1512,1653,1825,1
1473,1914,1517,1
1816,1621,1574,1
1879,1136,1643,0
1768,1076,1764,1
1286,1852,1696,1
1812,1742,1320,0
1655,1600,1776,1
1712,1483,1793,1
1808,1732,1386,1
1352,1300,1991,1
1854,1509,1612,1
1455,1315,1969,1
1771,1161,1782,0
1273,1956,1501,1
1660,1644,1739,1
1453,1956,1097,1
1522,1942,1154,1
1682,1569,1774,1
1385,1772,1771,1
1938,1526,1361,1
1788,1181,1767,0
1210,1923,1579,1
1114,1535,1930,1
1913,1576,1379,0
1666,1175,1870,1
1658,1860,1403,1
1301,1850,1697,1
1930,1085,1519,1
1764,1720,1529,1
1618,1901,1304,1
1554,1639,1814,1
1850,1700,1246,1
1596,1090,1896,1
1941,1523,1152,1
1990,1286,1367,1
1203,1603,1910,1
1428,1199,1977,1
1640,1556,1813,1
1487,1950,1377,1
1749,1728,1541,1
1781,1342,1771,0
1803,1074,1726,1
1933,1318,1553,0
1477,1223,1964,1
1804,1538,1665,1
1663,1835,1472,1
1329,1980,1401,1
1858,1660,1092,1
1528,1934,1380,1
1948,1328,1513,0
1631,1884,1127,1
1679,1091,1844,1
1317,1516,1948,1
1845,1546,1598,1
1082,1822,1706,0
1225,1996,1319,1
1308,1972,1446,1
1818,1260,1739,0
1781,1780,1273,1
1890,1603,1079,1
1549,1412,1919,1
1213,1831,1723,0
1947,1519,1178,1
1439,1173,1972,1
1505,1287,1954,1
1571,1928,1232,1
1327,1960,1479,1
1854,1270,1695,0
1865,1383,1658,1
1139,1473,1957,1
1785,1124,1760,1
1913,1576,1379,0
1592,1891,1436,1
3558,3722,3745,0
3535,3625,3834,0
3342,3894,3623,0
3216,3970,3458,0
3737,3683,3621,0
3475,3698,3808,0
3593,3759,3681,0
3552,3548,3868,0
3273,3530,3945,0
3233,3996,3320,0
3619,3790,3617,0
3776,3328,3779,0
