z1,z2,z3,nondominated
-315,-661,-874,1
-740,-797,-404,1
-84,-751,-783,1
-198,-521,-948,1
-509,-827,-654,1
-967,-299,-466,1
-771,-733,-9,1
-424,-589,-897,1
-287,-313,-997,1
-819,-29,-686,1
-968,-209,-465,1
-466,-927,-490,1
-628,-602,-795,1
-268,-961,-489,1
-802,-426,-727,1
-976,-320,-426,1
-867,-545,-558,1
-612,-505,-856,1
-583,-544,-855,1
-586,-909,-373,1
-965,-345,-457,1
-65,-922,-526,1
-518,-749,-742,1
-240,-831,-724,1
-729,-826,-286,1
-630,-511,-842,1
-763,-440,-764,1
-904,-447,-561,1
-887,-635,-156,1
-188,-571,-925,1
