z1,z2,z3,nondominated
-1850,-1091,-1727,0
-1327,-1766,-1206,1
-1944,-1016,-1802,0
-1306,-1772,-1020,0
-1733,-1152,-1975,1
-1015,-1903,-1054,0
-1759,-1229,-1829,0
-1973,-1253,-1718,1
-1312,-1962,-1300,1
-1114,-1898,-1051,0
-1061,-1762,-1173,0
-1802,-1163,-1710,0
-1234,-1841,-1191,0
-1751,-1137,-1990,1
-1885,-1132,-1751,0
-1301,-1826,-1115,0
-1946,-1318,-1917,1
-1978,-1133,-1799,1
-1898,-1257,-1910,0
-1959,-1232,-1954,1
-1069,-1746,-1116,0
-1076,-1845,-1273,0
-1103,-1973,-1246,1
-1750,-1268,-1952,1
-1005,-1943,-1307,1
