z1,z2,z3,nondominated
-895,-318,-839,1
-780,-203,-693,0
-802,-248,-899,1
-674,-163,-759,0
-177,-726,-334,1
-308,-732,-310,1
-879,-163,-980,1
-287,-939,-277,1
-253,-965,-97,1
-195,-706,-47,0
-188,-786,-80,0
-875,-286,-858,1
-89,-738,-310,1
-974,-279,-874,1
-941,-14,-837,0
-851,-289,-770,0
-852,-256,-819,0
-262,-699,-143,0
-167,-814,-259,0
-331,-929,-229,1
-908,-27,-749,0
-9,-974,-251,1
-792,-207,-814,0
-846,-92,-908,0
-35,-709,-157,0
-903,-166,-800,0
-719,-8,-928,0
-91,-938,-34,0
-873,-8,-969,0
-235,-810,-173,0
