z1,z2,z3,nondominated
1901,1110,1596,0
1774,1552,1693,0
1623,1737,1681,0
1423,1614,1882,0
1727,1736,1564,0
1920,1579,1322,0
1739,1812,1165,0
1803,1033,1708,0
1775,1739,1468,0
1988,1382,1219,0
1216,1792,1767,0
1576,1793,1652,0
1226,1482,1963,0
1931,1077,1511,0
1587,1680,1764,0
1260,1875,1665,0
1915,1255,1596,0
1880,1601,1044,0
1754,1793,1365,0
1379,1575,1913,0
1265,1927,1571,0
1673,1861,1150,0
1308,1990,1356,0
1359,1245,1992,0
1848,1681,1110,0
1379,1724,1817,0
1860,1645,1066,0
1633,1487,1850,0
1503,1903,1517,0
1687,1611,1741,0
1827,1523,1643,0
1265,1999,1294,0
1579,1923,1277,0
1430,1535,1920,0
1328,1393,1982,0
1087,1934,1511,0
1950,1487,1122,0
1099,1776,1762,0
1068,1799,1728,0
1215,1558,1933,0
1495,1943,1400,0
1641,1862,1062,0
1578,1226,1924,0
1706,1841,1319,0
1598,1913,1298,0
1743,1590,1701,0
1657,1879,1232,0
1882,1638,1137,0
1210,1866,1676,0
1363,1173,1987,0
1723,1681,1642,0
1599,1555,1840,0
1167,1497,1953,0
1216,1890,1640,0
1149,1450,1966,0
1558,1616,1828,0
1909,1550,1053,0
1991,1283,1360,0
1801,1740,1112,0
1289,1558,1933,0
1484,1960,1312,0
1679,1195,1862,0
1968,1237,1466,0
1735,1163,1816,0
186,169,116,1
197,146,131,1
195,110,148,1
197,141,141,1
159,190,108,1
135,130,200,1
144,183,169,1
173,182,112,1
