z1,z2,z3,nondominated
-728,-206,-963,1
-268,-876,-46,0
-998,-138,-941,1
-975,-311,-746,1
-676,-222,-775,0
-777,-200,-717,0
-842,-285,-812,1
-253,-913,-178,0
-932,-132,-730,0
-211,-846,-166,0
-777,-49,-854,0
-846,-92,-908,0
-699,-90,-990,1
-922,-1,-807,0
-167,-740,-80,0
-693,-304,-787,1
-775,-127,-739,0
-149,-828,-266,1
-993,-21,-870,0
-786,-293,-696,0
-211,-745,-219,1
-892,-318,-758,1
-289,-743,-266,1
-776,-107,-879,0
-896,-278,-921,1
-730,-208,-744,0
-72,-754,-303,1
-83,-990,-193,1
-682,-29,-943,0
-981,-191,-913,1
-235,-810,-173,0
-313,-930,-179,1
-319,-942,-155,1
-315,-756,-60,0
-752,-80,-935,0
-872,-256,-764,0
-741,-149,-974,1
-993,-148,-783,1
-800,-234,-677,0
-832,-193,-965,1
