z1,z2,z3,nondominated
-380,-890,-100,0
-68,-108,-769,0
-3,-902,-390,0
-73,-513,-290,0
-770,-260,-435,0
-997,-797,-773,1
-30,-14,-576,0
-291,-245,-50,0
-117,-192,-222,0
-636,-423,-766,0
-420,-125,-413,0
-149,-306,-718,0
-948,-493,-65,0
-90,-127,-511,0
-261,-773,-865,0
-997,-740,-936,1
-415,-459,-471,0
-691,-365,-762,0
-649,-937,-135,0
-16,-272,-69,0
-818,-202,-102,0
-98,-378,-370,0
-252,-499,-203,0
-246,-710,-86,0
-946,-978,-985,1
-21,-143,-651,0
-504,-661,-800,0
-363,-887,-417,0
-96,-994,-574,1
-168,-22,-977,0
-988,-766,-696,0
-342,-920,-632,0
-372,-216,-417,0
-701,-292,-232,0
-855,-993,-307,0
-424,-341,-747,0
-894,-609,-765,0
-496,-83,-574,0
-550,-851,-783,0
-233,-60,-978,0
-943,-394,-570,0
-297,-603,-998,1
-433,-485,-669,0
-857,-202,-912,0
-790,-235,-96,0
-850,-524,-59,0
-620,-447,-342,0
-423,-265,-575,0
-94,-897,-715,0
-280,-250,-886,0
-171,-624,-720,0
-364,-941,-154,0
-133,-701,-314,0
-278,-218,-907,0
-975,-643,-140,0
-597,-478,-99,0
-229,-218,-746,0
-454,-811,-964,0
-507,-898,-37,0
-826,-493,-688,0
-815,-875,-995,1
-51,-188,-882,0
-93,-957,-871,0
-251,-458,-488,0
-397,-28,-159,0
-968,-855,-178,0
-360,-402,-385,0
-73,-987,-133,0
-445,-327,-85,0
-84,-342,-422,0
-211,-734,-831,0
-102,-901,-497,0
-478,-149,-886,0
-603,-257,-538,0
-585,-254,-424,0
-548,-447,-109,0
-383,-135,-657,0
-149,-399,-673,0
-764,-378,-276,0
-562,-202,-667,0
-665,-886,-372,0
-835,-126,-737,0
-370,-221,-272,0
-517,-944,-597,0
-972,-237,-295,0
-565,-728,-668,0
-43,-609,-715,0
-491,-974,-655,0
-778,-727,-42,0
-260,-615,-704,0
-445,-517,-235,0
-36,-277,-830,0
-443,-414,-403,0
-632,-663,-893,0
-504,-777,-919,0
-761,-87,-189,0
-179,-127,-848,0
-994,-955,-330,1
-316,-900,-273,0
-615,-132,-72,0
-98,-493,-318,0
-979,-942,-471,1
-36,-72,-881,0
-856,-369,-123,0
-893,-996,-454,1
-693,-511,-51,0
-718,-267,-191,0
-694,-666,-907,0
-22,-652,-268,0
-276,-666,-177,0
-103,-127,-366,0
-859,-803,-46,0
-861,-189,-712,0
-158,-583,-581,0
-3,-294,-36,0
-234,-742,-652,0
-625,-770,-212,0
-375,-847,-176,0
-730,-724,-151,0
-616,-732,-879,0
-963,-265,-914,0
