z1,z2,z3,nondominated
-1036,-1758,-1758,1
-1111,-1829,-1706,1
-1397,-1383,-1973,1
-1971,-1455,-1280,1
-1839,-1678,-1071,1
-1766,-1126,-1780,1
-1392,-1833,-1700,1
-1968,-1465,-1272,1
-1851,-1619,-1507,1
-1927,-1533,-1406,1
-1559,-1386,-1920,1
-1351,-1827,-1718,1
-1413,-1977,-1166,1
-1646,-1482,-1843,1
-1831,-1714,-1350,1
-1706,-1841,-1319,1
-1606,-1542,-1842,1
-1481,-1582,-1882,1
-1694,-1775,-1549,1
-1172,-1876,-1655,1
-1335,-1907,-1602,1
-1546,-1826,-1628,1
-1787,-1765,-1161,1
-1558,-1313,-1931,1
-1300,-1730,-1824,1
-1090,-1479,-1946,1
-1938,-1526,-1361,1
-1997,-1320,-1242,1
-1965,-1413,-1407,1
-1476,-1756,-1755,1
-1115,-1420,-1968,1
-1169,-1982,-1390,1
-1859,-1121,-1668,1
-1450,-1850,-1653,1
-1331,-1342,-1990,1
-1565,-1716,-1747,1
