z1,z2,z3,nondominated
-34,-856,-161,0
-886,-186,-771,0
-70,-740,-296,0
-228,-923,-79,0
-915,-220,-677,0
-949,-262,-829,1
-78,-930,-311,1
-970,-31,-883,1
-936,-211,-855,1
-932,-91,-908,0
-7,-989,-228,1
-296,-681,-1,0
-691,-66,-693,0
-770,-221,-688,0
-803,-14,-689,0
-795,-177,-890,0
-895,-249,-881,1
-676,-227,-853,0
-158,-822,-163,0
-132,-915,-91,0
-146,-974,-181,0
-159,-874,-36,0
-904,-31,-800,0
-252,-985,-248,1
-99,-965,-233,0
-76,-989,-2,1
-184,-692,-324,0
-196,-681,-311,1
-9,-876,-181,0
-720,-79,-754,0
-739,-152,-895,0
-849,-286,-669,1
-297,-934,-3,1
-125,-883,-13,0
-952,-154,-931,1
-90,-904,-237,0
-207,-916,-153,0
-194,-839,-326,1
-324,-880,-266,1
-892,-17,-886,0
-801,-18,-864,0
-66,-832,-5,0
-707,-53,-1000,1
-897,-222,-912,1
-774,-41,-927,0
-927,-127,-935,1
-856,-231,-685,0
-182,-879,-82,0
-317,-779,-132,0
