z1,z2,z3,nondominated
-147,-980,-50,1
-757,-59,-762,0
-719,-301,-747,0
-872,-172,-702,0
-228,-713,-6,0
-918,-124,-964,0
-268,-775,-42,1
-55,-707,-64,0
-963,-329,-852,1
-849,-286,-669,0
-809,-14,-970,0
-218,-751,-240,1
-253,-777,-109,1
-77,-769,-161,0
-947,-69,-670,0
-763,-183,-802,0
-973,-181,-977,1
-810,-284,-912,1
-67,-987,-245,0
-190,-743,-28,0
-930,-75,-879,0
-925,-126,-671,0
-711,-265,-967,1
-687,-153,-965,0
-331,-970,-29,1
-689,-173,-716,0
-932,-259,-730,0
-126,-743,-132,0
-2,-709,-138,0
-95,-996,-327,1
