z1,z2,z3,nondominated
-1778,-1865,-1161,1
-1841,-1261,-1201,0
-1923,-1267,-1150,0
-1839,-1180,-1284,0
-1272,-1780,-1838,0
-1951,-1033,-1465,0
-1941,-1172,-1516,0
-1677,-1394,-1053,0
-1183,-1287,-1106,0
-1373,-1727,-1690,0
-1313,-1564,-1852,0
-1037,-1272,-1136,0
-1435,-1012,-1674,0
-1909,-1709,-1968,1
-1974,-1955,-1095,1
-1703,-1275,-1474,0
-1239,-1605,-1504,0
-1916,-1042,-1810,1
-1635,-1412,-1486,0
-1197,-1632,-1869,0
-1136,-1663,-1670,0
-1250,-1547,-1293,0
-1450,-1562,-1475,0
-1513,-1906,-1083,0
-1034,-1965,-1694,0
-1513,-1892,-1512,0
-1263,-1043,-1768,0
-1864,-1237,-1688,0
-1983,-1630,-1632,1
-1724,-1964,-1773,1
-1493,-1646,-1967,0
-1139,-1535,-1421,0
-1568,-1594,-1117,0
-1391,-1043,-1886,0
-1255,-1309,-1719,0
-1813,-1692,-1802,0
-1454,-1212,-1363,0
-1224,-1751,-1381,0
-1350,-1118,-1896,0
-1861,-1805,-1019,0
-1967,-1721,-1443,1
-1344,-1759,-1991,1
-1463,-1230,-1826,0
-1541,-1597,-1685,0
-1639,-1838,-1702,0
-1204,-1160,-1372,0
-1483,-1109,-1894,0
-1094,-1773,-1083,0
-1029,-1968,-1928,0
-1752,-1729,-1363,0
-1899,-1086,-1983,1
-1393,-1549,-1828,0
-1561,-1638,-1996,1
-1607,-1665,-1764,0
-1699,-1008,-1566,0
-1598,-1411,-1729,0
-1463,-1936,-1321,0
-1111,-1933,-1489,0
-1236,-1784,-1683,0
-1375,-1476,-1039,0
-1215,-1763,-1019,0
-1165,-1775,-1139,0
-1360,-1473,-1286,0
-1579,-1998,-1827,1
-1091,-1527,-1346,0
-1440,-1082,-1815,0
-1796,-1464,-1154,0
-1594,-1148,-1902,0
-1072,-1272,-1393,0
-1075,-1808,-1534,0
-1581,-1687,-1401,0
-1335,-1709,-1930,0
-1317,-1772,-1267,0
-1106,-1817,-1425,0
-1176,-1324,-1833,0
-1736,-1051,-1889,0
-1623,-1679,-1147,0
-1943,-1408,-1654,1
-1495,-1864,-1797,0
-1628,-1787,-1673,0
-1842,-1986,-1053,1
-1301,-1859,-1482,0
-1656,-1244,-1989,1
-1936,-1743,-1242,1
-1150,-1557,-1245,0
-1595,-1741,-1294,0
-1609,-1882,-1343,0
-1021,-1405,-1411,0
-1993,-1593,-1512,1
-1735,-1050,-1616,0
-1267,-1699,-1034,0
-1287,-1218,-1420,0
-1640,-1700,-1874,0
-1669,-1648,-1862,0
-1744,-1027,-1262,0
-1951,-1253,-1316,0
-1041,-1675,-1788,0
-1337,-1424,-1014,0
-1257,-1829,-1611,0
-1878,-1863,-1714,1
-1990,-1283,-1786,1
-1072,-1298,-1581,0
-1373,-1890,-1543,0
-1843,-1451,-1143,0
-1365,-1233,-1133,0
-1274,-1801,-1417,0
-1406,-1368,-1765,0
-1898,-1252,-1896,0
-1578,-1635,-1983,1
-1752,-1912,-1116,1
-1927,-1047,-1126,0
-1181,-1265,-1209,0
-1721,-1980,-1958,1
-1136,-1281,-1270,0
-1725,-1444,-1557,0
-1362,-1655,-1785,0
-1061,-1480,-1741,0
-1023,-1417,-1451,0
-1918,-1040,-1882,1
-1905,-1169,-1621,0
-1444,-1983,-1621,0
