z1,z2,z3,nondominated
1365,1499,1948,0
1436,1920,1530,0
1940,1534,1170,0
1009,1781,1722,0
1632,1855,1474,0
1725,1814,1115,0
1636,1097,1874,0
1449,1313,1970,0
1670,1747,1623,0
1624,1900,1260,0
1480,1953,1371,0
1867,1675,1223,0
1858,1374,1672,0
1867,1510,1589,0
1593,1346,1910,0
1968,1413,1392,0
1203,1603,1910,0
1461,1951,1089,0
1721,1819,1376,0
1472,1862,1622,0
1761,1573,1694,0
1063,1722,1802,0
1725,1741,1559,0
1838,1711,1314,0
1194,1573,1925,0
1478,1583,1882,0
1602,1691,1744,0
1945,1532,1248,0
1948,1508,1343,0
1190,1457,1968,0
2000,1248,1264,0
1605,1417,1889,0
1648,1880,1337,0
1831,1714,1350,0
1796,1218,1763,0
1386,1251,1988,0
157,192,139,1
115,152,195,1
157,157,186,1
104,175,177,1
198,144,123,1
156,169,178,1
