z1,z2,z3,nondominated
-78,-419,-745,1
-228,-498,-276,1
-88,-527,-481,1
-560,-200,-278,1
-668,-625,-16,1
-312,-189,-516,1
-886,-455,-75,1
-200,-250,-660,1
-25,-586,-840,1
-157,-904,-320,1
-699,-19,-594,1
-610,-103,-401,1
-74,-690,-433,1
-687,-173,-277,1
-807,-8,-666,1
-419,-217,-341,1
-356,-272,-329,1
-852,-209,-243,1
-595,-630,-27,1
-192,-251,-727,1
-123,-342,-722,0
-53,-913,-529,1
-341,-483,-182,1
-293,-163,-835,1
-124,-378,-923,1
-494,-588,-65,1
-709,-102,-376,1
-308,-158,-872,1
-887,-45,-538,1
-591,-140,-346,1
