z1,z2,z3,nondominated
-151,-883,-328,1
-716,-254,-893,0
-879,-106,-728,0
-65,-920,-94,0
-255,-889,-163,0
-726,-68,-975,0
-695,-61,-716,0
-996,-304,-964,1
-154,-795,-242,0
-991,-139,-844,0
-213,-950,-49,0
-819,-16,-877,0
-219,-986,-323,1
-128,-732,-290,0
-42,-668,-194,0
-85,-889,-123,0
-14,-890,-238,0
-229,-996,-258,1
-723,-188,-933,0
-948,-230,-833,0
-908,-150,-931,0
-149,-699,-55,0
-691,-302,-982,1
-121,-971,-222,0
-818,-288,-863,0
-58,-787,-305,0
-916,-293,-667,0
-92,-950,-326,1
-819,-5,-824,0
-846,-19,-741,0
-62,-794,-168,0
-724,-234,-931,0
-818,-118,-889,0
-219,-795,-184,0
-249,-738,-203,0
-219,-776,-110,0
-689,-1,-922,0
-39,-970,-25,0
-129,-946,-66,0
-961,-39,-672,0
-671,-3,-961,0
-973,-279,-816,0
-97,-771,-265,0
-217,-936,-223,0
-856,-42,-673,0
-170,-905,-53,0
-121,-803,-48,0
-822,-268,-854,0
-219,-817,-309,0
-43,-912,-58,0
-889,-138,-728,0
-13,-967,-49,0
-287,-710,-156,0
-826,-316,-878,1
-320,-750,-193,1
-296,-681,-1,0
-112,-750,-52,0
-136,-751,-259,0
-706,-63,-839,0
-928,-192,-943,0
-154,-960,-209,0
-18,-718,-108,0
-315,-944,-205,1
-193,-929,-55,0
-171,-863,-59,0
-211,-806,-311,0
-89,-944,-110,0
-995,-91,-689,0
-279,-974,-319,1
-199,-743,-108,0
-953,-302,-856,0
-816,-84,-744,0
-69,-706,-117,0
-861,-251,-738,0
-121,-971,-222,0
-689,-17,-813,0
-700,-91,-990,1
-827,-210,-833,0
-801,-18,-864,0
-781,-277,-980,1
-789,-258,-791,0
-279,-777,-74,0
-111,-871,-111,0
-127,-913,-328,1
-792,-6,-820,0
-283,-780,-213,0
-61,-754,-303,0
-684,-232,-824,0
-12,-699,-136,0
-296,-751,-299,1
-147,-800,-109,0
-253,-690,-312,0
-683,-270,-858,0
-925,-56,-809,0
-905,-274,-985,1
-715,-265,-975,0
-302,-873,-282,1
-974,-279,-874,0
-684,-272,-940,0
-992,-298,-807,0
