z1,z2,z3,nondominated
-371,-145,-524,1
-266,-219,-961,1
-842,-406,-91,1
-69,-444,-802,1
-546,-185,-303,1
-603,-39,-568,1
-469,-139,-421,1
-133,-330,-815,1
-446,-157,-408,1
-404,-207,-367,1
-182,-962,-310,1
-724,-739,-2,1
-573,-821,-26,1
-176,-351,-480,1
-84,-424,-856,1
-185,-776,-260,1
-513,-311,-192,1
-46,-608,-538,1
-714,-26,-562,1
-435,-944,-99,1
-62,-466,-665,1
-388,-644,-103,0
-426,-87,-877,1
-712,-128,-335,1
-917,-338,-147,1
-388,-644,-103,0
-238,-296,-446,1
-29,-774,-547,1
-834,-267,-184,1
-118,-899,-377,1
