z1,z2,z3,nondominated
889,582,42,0
519,672,809,0
521,733,757,0
326,234,996,0
344,944,519,0
725,777,495,0
909,591,139,0
813,254,746,0
240,735,823,0
936,510,93,0
202,993,342,0
114,962,443,0
549,546,872,0
610,905,313,0
922,551,109,0
823,584,602,0
339,995,264,0
112,593,903,0
722,823,143,0
794,79,737,0
735,821,212,0
897,590,420,0
672,864,161,0
391,731,809,0
442,671,841,0
840,371,698,0
677,596,761,0
500,250,957,0
85,897,591,0
625,779,628,0
71,849,664,0
704,656,689,0
596,521,858,0
828,452,685,0
937,549,217,0
730,817,356,0
704,731,604,0
920,587,278,0
448,599,884,0
651,175,879,0
667,743,632,0
759,788,130,0
611,364,898,0
84,698,828,0
911,604,236,0
406,971,389,0
15,683,816,0
888,125,625,0
992,238,356,0
8,94,51,1
82,74,36,1
89,28,65,1
59,31,92,1
46,47,94,1
81,76,27,1
24,52,95,1
