z1,z2,z3,nondominated
-740,-26,-559,1
-742,-364,-108,1
-757,-21,-580,1
-77,-501,-536,1
-308,-751,-145,1
-27,-675,-570,1
-304,-148,-735,1
-985,-300,-200,1
-233,-867,-221,1
-68,-661,-454,1
-390,-822,-97,1
-76,-458,-606,1
-293,-175,-899,1
-420,-109,-547,1
-110,-369,-672,0
-823,-15,-626,1
-656,-269,-184,0
-270,-221,-975,1
-128,-858,-347,1
-997,-241,-259,1
-675,-318,-143,1
-66,-532,-537,1
-124,-378,-923,1
-698,-13,-629,1
-748,-29,-547,1
-126,-347,-654,1
-455,-527,-99,1
-156,-749,-295,1
-162,-310,-898,1
-716,-338,-126,1
-176,-487,-347,1
-619,-14,-712,1
-165,-769,-283,1
-476,-108,-478,1
-525,-42,-655,1
