z1,z2,z3,nondominated
-252,-971,-459,1
-299,-877,-659,1
-722,-832,-286,1
-569,-232,-929,0
-110,-523,-934,0
-239,-964,-480,1
-376,-636,-881,1
-931,-197,-560,1
-495,-593,-871,1
-352,-494,-952,1
-988,-232,-383,1
-78,-863,-646,0
-758,-272,-802,1
-569,-232,-929,0
-889,-188,-639,1
-204,-897,-627,1
-344,-530,-940,1
-241,-333,-995,1
-534,-877,-549,1
-272,-907,-611,1
-801,-752,-164,1
-468,-836,-665,1
-959,-124,-460,1
-784,-776,-218,1
-682,-532,-795,1
-298,-874,-665,1
-444,-288,-974,1
-480,-814,-688,1
-726,-750,-543,1
-478,-942,-429,1
