z1,z2,z3,nondominated
-198,-921,-59,0
-791,-170,-909,0
-958,-216,-869,1
-949,-217,-867,1
-279,-974,-319,1
-791,-242,-710,0
-280,-946,-230,1
-141,-773,-242,0
-825,-265,-923,0
-791,-45,-838,0
-219,-755,-46,0
-56,-744,-71,0
-953,-175,-742,0
-693,-89,-805,0
-852,-328,-985,1
-219,-741,-8,0
-750,-312,-875,0
-276,-810,-334,1
-866,-284,-868,1
-797,-19,-725,0
-952,-46,-739,0
-310,-839,-201,0
-330,-734,-170,1
-195,-841,-37,0
-924,-161,-988,1
-842,-43,-919,0
-318,-916,-201,1
-829,-233,-897,0
-990,-102,-920,1
-673,-151,-897,0
