z1,z2,z3,nondominated
559,922,262,0
970,546,404,0
630,141,667,0
308,538,843,0
235,124,633,0
868,391,91,0
171,444,723,0
179,402,336,0
555,80,458,0
730,782,959,0
515,97,743,0
567,213,268,0
454,374,67,0
391,445,455,0
332,472,853,0
518,98,290,0
348,607,809,0
116,954,99,0
448,117,495,0
591,552,435,0
130,744,524,0
665,332,593,0
630,621,456,0
85,979,643,0
338,302,281,0
416,22,636,0
484,538,192,0
401,602,637,0
704,927,786,0
384,818,953,0
861,62,494,0
95,367,747,0
678,628,849,0
358,985,602,0
839,232,371,0
199,406,214,0
752,629,129,0
91,823,545,0
965,774,814,0
716,158,812,0
812,281,303,0
426,101,151,0
159,109,782,0
520,965,247,0
390,726,733,0
245,270,336,0
47,46,78,1
598,728,709,0
716,611,378,0
25,97,730,0
306,707,538,0
495,902,416,0
9,479,87,1
739,24,156,0
656,969,847,0
227,63,956,0
198,43,401,0
570,85,543,0
500,701,862,0
830,184,343,0
737,728,403,0
520,156,977,0
653,376,160,0
937,940,344,0
41,66,74,1
48,63,9,1
47,69,65,1
19,10,83,1
69,94,75,0
21,68,79,1
86,37,13,1
81,65,99,0
