z1,z2,z3,nondominated
749,734,37,0
170,29,322,0
753,501,231,0
185,254,413,0
632,236,463,0
232,876,746,0
184,554,142,0
952,693,410,0
315,164,576,0
119,307,850,0
693,835,273,0
339,951,63,0
817,715,762,0
305,211,285,0
22,958,981,0
193,349,12,0
514,641,342,0
505,527,94,0
11,664,941,0
193,940,282,0
873,563,115,0
814,686,94,0
11,529,207,0
582,28,227,0
918,870,740,0
928,450,707,0
234,324,717,0
222,385,498,0
665,332,593,0
789,666,298,0
869,848,473,0
956,527,124,0
145,937,595,0
670,113,733,0
192,2,847,1
8,896,452,0
56,99,24,0
79,17,69,0
8,77,56,1
58,19,81,0
63,20,31,0
48,4,6,1
