z1,z2,z3,nondominated
-898,-533,-502,1
-745,-777,-452,1
-99,-452,-956,0
-608,-76,-886,1
-371,-990,-222,1
-848,-198,-700,1
-994,-340,-209,1
-857,-259,-691,1
-466,-897,-562,1
-586,-536,-857,1
-680,-858,-342,1
-482,-892,-561,1
-130,-947,-498,1
-402,-320,-981,1
-941,-446,-468,1
-358,-454,-964,1
-82,-943,-482,0
-765,-795,-214,1
-977,-410,-346,1
-739,-798,-98,1
-629,-896,-299,1
-351,-666,-867,1
-322,-964,-469,1
-512,-470,-918,1
-12,-748,-758,1
-865,-512,-591,1
-546,-922,-402,1
-392,-954,-466,1
-420,-202,-979,1
-999,-252,-280,1
-507,-481,-916,1
-335,-983,-386,1
-922,-83,-539,1
-845,-706,-214,1
-753,-185,-803,1
-992,-232,-358,1
-895,-568,-464,1
-707,-228,-844,1
-136,-568,-920,0
-619,-903,-259,1
-822,-461,-687,1
-784,-345,-768,1
-183,-867,-672,1
-662,-454,-843,1
-777,-472,-736,1
-940,-478,-437,1
-228,-944,-533,1
-997,-268,-317,1
-424,-606,-887,1
-201,-576,-924,1
-159,-981,-392,1
-151,-933,-544,1
-76,-494,-937,1
-851,-566,-571,1
-288,-718,-835,1
-635,-871,-421,1
-651,-23,-841,0
-771,-779,-357,1
-346,-942,-525,1
-41,-649,-850,0
-72,-669,-846,1
-691,-831,-77,1
-909,-253,-609,1
-551,-711,-760,1
