z1,z2,z3,nondominated
-1557,-1190,-1533,0
-1724,-1956,-1996,1
-1343,-1244,-1968,0
-1615,-1897,-1504,0
-1323,-1871,-1644,0
-1935,-1774,-1365,1
-1647,-1255,-1651,0
-1770,-1228,-1843,0
-1627,-1573,-1322,0
-1618,-1450,-1674,0
-1928,-1974,-1299,1
-1173,-1556,-1851,0
-1889,-1022,-1804,0
-1154,-1655,-1023,0
-1664,-1651,-1077,0
-1675,-1652,-1051,0
-1494,-1974,-1065,0
-1561,-1084,-1485,0
-1308,-1160,-1004,0
-1395,-1393,-1675,0
-1697,-1977,-1534,1
-1962,-1044,-1521,1
-1426,-1141,-1196,0
-1583,-1268,-1713,0
-1341,-1399,-1674,0
-1131,-1691,-1864,0
-1896,-1384,-1922,1
-1695,-1605,-1202,0
-1988,-1684,-1063,1
-1608,-1994,-1431,1
-1359,-1236,-1171,0
-1116,-1802,-1990,0
-1250,-1885,-1771,0
-1287,-1218,-1420,0
-1921,-1633,-1593,1
