z1,z2,z3,nondominated
1129,1874,1648,0
1501,1789,1707,0
1882,1194,1650,0
1545,1908,1456,0
1612,1212,1906,0
1044,1645,1853,0
1524,1352,1941,0
1112,1522,1935,0
1564,1859,1554,0
1821,1457,1689,0
1807,1685,1502,0
1366,1493,1950,0
1383,1714,1824,0
1674,1422,1844,0
1174,1508,1950,0
1388,1865,1657,0
1896,1614,1135,0
1882,1047,1599,0
1538,1384,1929,0
1751,1393,1789,0
1965,1401,1418,0
1287,1560,1932,0
1366,1160,1986,0
1924,1567,1337,0
1258,1429,1978,0
1975,1269,1441,0
1731,1824,1282,0
1931,1282,1562,0
1246,1683,1862,0
1629,1893,1175,0
1917,1065,1540,0
1531,1357,1937,0
1647,1238,1886,0
1162,1418,1976,0
1492,1238,1960,0
1868,1657,1375,0
150,110,195,1
142,142,197,1
197,127,147,1
112,164,189,1
124,200,132,1
128,193,158,1
