z1,z2,z3,nondominated
-669,-834,-88,1
-368,-540,-601,0
-427,-129,-331,0
-662,-276,-187,0
-210,-442,-863,0
-968,-687,-439,1
-440,-271,-601,0
-22,-351,-371,0
-643,-508,-380,0
-645,-768,-282,1
-818,-763,-647,1
-343,-252,-366,0
-357,-745,-532,0
-836,-631,-931,0
-559,-24,-983,1
-713,-330,-678,0
-460,-374,-245,0
-861,-526,-268,0
-242,-862,-26,1
-788,-468,-71,0
-986,-664,-955,1
-600,-801,-595,1
-784,-759,-493,0
-583,-710,-253,0
-893,-576,-635,0
-562,-202,-667,0
-591,-354,-827,0
-304,-522,-310,0
-270,-773,-264,0
-687,-6,-767,0
