z1,z2,z3,nondominated
-1789,-1174,-1685,0
-1727,-1255,-1689,0
-1327,-1766,-1206,1
-1021,-1838,-1030,0
-1246,-1815,-1106,0
-1041,-1952,-1089,0
-1264,-1777,-1177,0
-1048,-1714,-1057,0
-1285,-1700,-1141,0
-1907,-1281,-1914,1
-1745,-1309,-1779,1
-1831,-1254,-1857,0
-1967,-1181,-1922,1
-1072,-1841,-1267,1
-1797,-1235,-1808,0
-1247,-1936,-1082,1
-1071,-1851,-1095,0
-1918,-1020,-1671,0
-1164,-1685,-1107,0
-1287,-1791,-1325,1
-1182,-1866,-1054,0
-1028,-1735,-1169,0
-1751,-1254,-1692,0
-1942,-1321,-1712,1
-1170,-1973,-1187,1
-1703,-1109,-1811,0
-1936,-1224,-1906,1
-1929,-1204,-1761,0
-1290,-1837,-1109,1
-1672,-1001,-1917,0
-1164,-1685,-1107,0
-1784,-1035,-1829,0
-1779,-1217,-1682,0
-1946,-1076,-1782,0
-1996,-1072,-1974,1
