z1,z2,z3,nondominated
922,53,982,0
58,878,253,0
136,751,259,0
781,232,669,0
89,900,100,0
807,328,806,0
815,324,670,0
963,329,852,0
855,156,833,0
784,177,776,0
152,983,206,0
765,218,768,0
845,241,938,0
873,208,915,0
693,103,907,0
980,1,750,1
30,753,306,0
277,965,91,0
63,945,64,0
891,192,999,0
36,668,96,0
688,254,703,0
677,204,923,0
309,841,330,0
760,242,793,0
109,882,29,0
193,979,121,0
668,15,690,1
318,958,41,0
155,899,52,0
180,680,85,0
133,767,321,0
897,328,887,0
216,968,28,0
177,726,334,0
792,68,790,0
863,253,804,0
979,24,914,0
143,960,315,0
168,709,169,0
26,955,83,0
737,130,866,0
168,854,120,0
816,323,840,0
85,680,69,0
96,917,160,0
138,1000,251,0
850,234,823,0
90,877,44,0
23,73,9,1
29,83,12,0
12,78,10,1
32,84,14,0
28,78,14,0
76,22,92,1
82,33,94,0
