z1,z2,z3,nondominated
-1117,-1881,-1409,0
-1401,-1305,-1726,0
-1045,-1168,-1412,0
-1307,-1721,-1443,0
-1516,-1508,-1385,0
-1138,-1485,-1681,0
-1595,-1353,-1275,0
-1969,-1552,-1236,0
-1256,-1121,-1839,0
-1212,-1394,-1331,0
-1769,-1667,-1290,0
-1758,-1216,-1089,0
-1488,-1998,-1320,0
-1123,-1631,-1327,0
-1395,-1239,-1130,0
-1782,-1474,-1304,0
-1891,-1493,-1873,1
-1401,-1601,-1092,0
-1912,-1576,-1251,0
-1081,-1705,-1875,0
-1188,-1419,-1742,0
-1363,-1442,-1661,0
-1748,-1053,-1848,0
-1479,-1913,-1300,0
-1190,-1061,-1914,0
-1920,-1756,-1384,1
-1196,-1490,-1008,0
-1424,-1015,-1273,0
-1476,-1836,-1538,0
-1513,-1573,-1341,0
-1357,-1862,-1846,1
-1715,-1023,-1721,0
-1002,-1681,-1102,0
-1785,-1554,-1100,0
-1741,-1239,-1861,0
-1543,-1832,-1144,0
-1114,-1648,-1449,0
-1422,-1574,-1946,1
-1037,-1007,-1478,0
-1615,-1232,-1971,1
-1615,-1754,-1840,1
-1284,-1154,-1385,0
-1535,-1120,-1333,0
-1499,-1563,-1824,0
-1041,-1588,-1372,0
-1791,-1928,-1313,0
-1769,-1433,-1399,0
-1042,-1127,-1873,0
-1197,-1973,-1997,1
-1984,-1709,-1671,1
-1963,-1010,-1328,0
-1015,-1981,-1934,1
-1484,-1947,-1163,0
-1197,-1071,-1556,0
-1213,-1550,-1229,0
-1255,-1915,-1957,1
-1855,-1027,-1430,0
-1844,-1921,-1639,1
-1902,-1307,-1227,0
-1323,-1286,-1864,0
-1301,-1903,-1924,1
-1093,-1746,-1053,0
-1842,-1986,-1053,1
-1278,-1060,-1587,0
-1931,-1308,-1516,0
-1689,-1518,-1666,0
-1885,-1915,-1552,1
-1366,-1002,-1656,0
-1510,-1834,-1777,1
-1931,-1175,-1603,0
-1807,-1999,-1692,1
-1056,-1750,-1988,0
-1491,-1987,-1211,0
-1460,-1172,-1486,0
-1237,-1541,-1730,0
-1381,-1253,-1381,0
-1562,-1535,-1036,0
-1787,-1470,-1970,1
-1678,-1964,-1251,0
-1844,-1345,-1720,0
-1799,-1605,-1088,0
-1440,-1233,-1569,0
-1309,-1031,-1290,0
-1857,-1443,-1668,0
-1524,-1967,-1474,0
-1439,-1323,-1441,0
-1811,-1746,-1150,0
-1688,-1023,-1025,0
-1608,-1994,-1431,0
-1297,-1091,-1523,0
-1300,-1537,-1553,0
-1196,-1289,-1236,0
-1531,-1351,-1737,0
-1200,-1798,-1906,0
-1811,-1954,-1599,1
-1835,-1145,-1461,0
-1745,-1705,-1423,0
-1026,-1652,-1405,0
-1049,-1263,-1765,0
-1476,-1545,-1670,0
-1792,-1610,-1800,1
-1213,-1727,-1521,0
-1921,-1546,-1633,0
-1502,-1948,-1317,0
-1306,-1882,-1127,0
-1391,-1439,-1489,0
-1497,-1342,-1864,0
-1664,-1213,-1834,0
-1352,-1219,-1790,0
-1688,-1245,-1673,0
-1558,-1473,-1569,0
-1714,-1518,-1512,0
-1594,-1238,-1927,0
-1137,-1220,-1954,0
-1191,-1930,-1820,0
-1508,-1994,-1439,0
-1360,-1126,-1249,0
-1652,-1279,-1968,0
-1247,-1983,-1137,0
-1357,-1871,-1778,1
-1154,-1968,-1429,0
