z1,z2,z3,nondominated
-667,-208,-834,0
-300,-888,-330,1
-895,-304,-816,0
-81,-949,-136,0
-50,-891,-206,0
-301,-704,-149,0
-903,-309,-891,1
-301,-939,-269,1
-255,-879,-301,0
-322,-800,-5,1
-100,-753,-154,0
-781,-15,-749,0
-206,-857,-200,0
-38,-755,-280,0
-191,-853,-225,0
-290,-746,-333,1
-873,-305,-923,1
-733,-141,-740,0
-877,-232,-981,0
-894,-35,-782,0
-258,-716,-322,0
-190,-704,-131,0
-901,-326,-839,1
-904,-165,-997,1
-818,-306,-831,0
-192,-800,-53,0
-744,-179,-975,0
-976,-264,-983,1
-187,-729,-176,0
-1000,-298,-708,1
-980,-253,-857,1
-779,-279,-783,0
-827,-134,-844,0
-799,-252,-882,0
-303,-672,-149,1
-76,-814,-324,0
-157,-834,-116,0
-169,-678,-93,0
-195,-984,-244,1
-785,-112,-753,0
