z1,z2,z3,nondominated
545,104,924,1
795,765,279,1
808,733,118,1
734,6,768,1
623,885,394,1
888,594,443,0
846,507,626,1
636,483,850,1
941,499,405,1
886,587,38,1
755,655,630,1
724,779,7,1
761,566,700,1
384,380,977,1
991,222,363,0
739,817,290,0
848,22,641,1
303,381,987,1
253,491,960,1
483,138,954,0
790,689,530,1
708,734,596,1
323,403,981,1
564,931,269,1
989,173,349,1
756,267,804,0
766,55,759,1
27,775,737,1
284,897,628,1
779,34,736,1
635,848,491,1
774,712,524,1
834,672,460,1
957,256,500,1
970,446,332,0
568,270,929,0
78,809,720,1
476,965,237,0
356,803,746,0
339,994,209,1
792,650,581,1
244,1000,276,1
282,969,462,1
61,565,904,1
418,902,581,1
84,788,746,0
494,841,643,1
899,625,265,0
422,864,645,0
629,896,299,0
566,840,589,1
427,349,972,0
445,959,103,1
55,822,695,0
860,101,660,0
822,694,53,1
195,882,650,0
397,961,439,1
424,526,926,1
427,146,972,1
672,666,710,1
711,305,840,1
987,286,385,1
210,614,905,0
649,869,110,0
604,181,908,1
436,382,965,1
467,920,508,1
804,671,531,1
938,451,472,1
431,586,896,1
623,885,395,0
935,358,537,0
930,333,556,0
430,970,362,1
164,877,653,0
693,852,182,0
16,822,676,1
999,249,297,1
328,382,984,1
668,392,857,0
741,745,527,1
817,706,68,1
959,124,460,1
800,759,287,1
725,777,495,1
89,868,643,0
395,278,986,1
675,827,28,1
613,472,868,1
644,18,845,1
248,998,308,1
169,915,587,1
763,644,631,0
261,882,655,0
927,561,164,0
967,425,116,1
855,579,549,1
697,690,662,1
63,862,642,1
763,644,631,0
232,989,378,1
245,719,836,1
934,469,465,1
786,749,414,1
564,78,909,1
791,699,513,1
651,884,250,0
324,994,316,1
909,332,600,1
628,858,25,1
915,549,73,1
796,763,211,1
926,76,524,1
772,140,778,0
18,727,780,1
335,541,936,1
868,571,530,1
224,997,315,1
845,699,333,0
364,959,466,1
296,454,970,1
719,831,323,0
277,392,986,1
144,740,808,0
915,224,597,1
759,222,800,0
308,936,549,1
992,343,313,1
880,115,635,1
959,479,164,1
634,436,867,1
307,329,994,1
315,661,874,1
791,198,768,0
780,408,757,0
459,968,307,0
513,122,941,1
823,722,143,0
80,821,705,1
193,921,580,1
824,579,604,1
462,98,953,1
776,728,491,1
1762,1567,1698,0
1240,1625,1900,0
1308,1936,1549,0
1050,1824,1689,0
1695,1818,1456,0
1007,1803,1694,0
1213,1965,1474,0
1865,1486,1609,0
1956,1490,1331,0
1752,1793,1122,0
1688,1855,1324,0
1976,1320,1426,0
