z1,z2,z3,nondominated
-849,-249,-945,1
-699,-203,-714,0
-862,-43,-932,0
-725,-29,-818,0
-81,-930,-169,0
-143,-685,-299,0
-907,-97,-760,0
-703,-202,-705,0
-56,-900,-175,0
-699,-215,-849,0
-166,-950,-168,0
-209,-904,-93,0
-150,-691,-316,0
-701,-68,-899,0
-267,-841,-317,0
-149,-846,-4,0
-979,-289,-733,1
-29,-966,-157,0
-330,-668,-112,0
-104,-775,-75,0
-911,-194,-880,1
-69,-691,-91,0
-963,-110,-843,1
-285,-759,-31,1
-35,-908,-54,0
-968,-85,-800,0
-332,-736,-126,1
-279,-974,-319,1
-789,-330,-698,1
-896,-85,-973,1
-826,-7,-708,0
-983,-224,-810,1
-66,-875,-275,0
-103,-812,-272,0
-845,-192,-789,0
-835,-270,-910,1
