z1,z2,z3,nondominated
1981,1114,1944,0
1181,1957,1236,0
1887,1070,1745,0
1996,1195,1864,0
1107,1706,1232,0
1924,1107,1772,0
1031,1802,1112,0
1261,1808,1269,0
1769,1263,1962,0
1148,1959,1218,0
1040,1804,1073,0
1251,1682,1146,0
1213,1815,1083,0
1766,1328,1926,0
1041,1928,1040,0
1083,1701,1142,0
1768,1152,1806,0
1718,1302,1703,0
1888,1070,1962,0
1691,1049,1772,0
1287,1858,1116,0
1762,1107,1911,0
1840,1014,1896,0
1728,1046,1972,0
1007,1853,1241,0
1904,1285,1829,0
1321,1733,1158,0
1216,1925,1204,0
1860,1138,1959,0
1037,1866,1010,0
1715,1146,1673,0
1985,1112,1821,0
1688,1253,1922,0
1136,1745,1176,0
1985,1094,1855,0
1857,1246,1972,0
1899,1080,1831,0
1907,1130,1996,0
1848,1236,1766,0
1101,1750,1286,0
1688,1254,1928,0
1241,1792,1155,0
1820,1322,1930,0
1025,1685,1327,0
1934,1246,1964,0
1710,1148,1889,0
1127,1955,1020,0
1219,1694,1090,0
1222,1884,1009,0
194,116,192,0
124,174,105,1
105,195,115,1
191,101,174,1
105,178,131,1
195,113,169,1
193,129,168,1
