z1,z2,z3,nondominated
-602,-251,-212,0
-347,-428,-207,1
-590,-45,-554,1
-115,-364,-841,1
-470,-727,-56,0
-107,-470,-488,1
-617,-102,-398,1
-225,-538,-260,1
-532,-863,-42,1
-81,-416,-796,1
-589,-167,-309,1
-99,-737,-380,1
-63,-838,-466,1
-918,-177,-298,1
-953,-193,-293,1
-33,-751,-533,1
-84,-414,-686,1
-571,-99,-425,1
-138,-323,-687,0
-219,-263,-547,1
-191,-468,-340,1
-47,-582,-554,1
-524,-291,-203,1
-671,-477,-57,1
-402,-124,-968,1
-481,-73,-925,1
-412,-174,-411,1
-144,-669,-318,1
-569,-49,-559,1
-550,-30,-807,1
-890,-459,-74,1
-884,-377,-115,1
-432,-504,-118,1
-547,-44,-604,1
-22,-575,-744,1
-837,-96,-396,1
-244,-205,-667,0
-569,-781,-24,1
-324,-804,-136,1
-678,-106,-374,0
-423,-244,-305,1
-165,-307,-602,1
-778,-438,-70,0
-724,-173,-274,0
-591,-264,-203,1
-651,-750,-8,1
-384,-427,-183,1
-40,-525,-830,0
-791,-93,-393,0
-43,-707,-505,1
-671,-799,-7,1
-803,-664,-8,1
-740,-184,-259,0
-743,-8,-648,1
-148,-701,-308,1
-73,-810,-435,1
-107,-366,-746,1
-398,-642,-98,1
-426,-625,-86,0
-148,-359,-963,1
-644,-153,-310,0
-256,-233,-972,1
-935,-260,-214,1
-420,-588,-97,1
-162,-651,-296,1
-718,-448,-65,0
-595,-154,-324,0
-31,-571,-860,1
-530,-40,-846,1
-913,-250,-217,1
-287,-171,-854,1
-924,-120,-385,1
-727,-625,-12,1
-328,-767,-132,1
-540,-37,-657,1
-164,-325,-942,1
-764,-41,-508,0
-410,-622,-95,1
-177,-617,-286,1
-363,-241,-360,1
-663,-466,-63,1
-75,-430,-701,1
-95,-514,-474,1
-830,-463,-63,1
-216,-249,-595,1
-604,-189,-276,0
-641,-585,-28,1
-748,-698,-3,1
-163,-562,-324,1
-398,-798,-91,1
-835,-152,-307,0
-193,-631,-264,1
-390,-486,-149,1
-319,-739,-138,1
-726,-16,-602,1
-349,-778,-118,1
-500,-53,-637,1
-755,-233,-208,0
-538,-36,-830,1
-11,-775,-632,1
-44,-528,-866,1
-357,-383,-229,1
-175,-593,-296,1
-611,-330,-146,1
-8,-802,-661,1
-613,-26,-618,1
-51,-486,-699,1
-55,-672,-481,1
-97,-724,-384,1
-921,-159,-324,1
-621,-688,-15,1
-897,-57,-508,1
-962,-148,-358,1
-298,-273,-391,1
-481,-428,-129,1
-82,-760,-412,1
-768,-86,-405,1
-28,-571,-663,0
-26,-558,-763,0
-738,-286,-162,1
-788,-275,-172,1
-855,-540,-39,1
-588,-745,-19,1
-26,-867,-597,1
-75,-426,-766,1
-494,-933,-70,1
-175,-746,-271,1
-512,-92,-482,1
-465,-945,-86,1
-48,-689,-496,1
-732,-483,-50,1
-215,-291,-497,1
-189,-257,-812,1
-796,-167,-282,0
-152,-416,-446,1
-608,-144,-333,0
-909,-357,-133,1
-64,-705,-454,1
-673,-392,-97,1
-426,-498,-124,1
-414,-96,-895,1
-531,-34,-723,0
-552,-600,-44,1
-134,-370,-559,1
