z1,z2,z3,nondominated
-1085,-1455,-1567,1
-1729,-1714,-1001,1
-1162,-1284,-1758,1
-1647,-1471,-1061,0
-1595,-1302,-1169,1
-1199,-1679,-1246,1
-1272,-1182,-1853,1
-1188,-1879,-1270,1
-1087,-1447,-1928,1
-1466,-1559,-1083,1
-1484,-1674,-1053,1
-1141,-1734,-1312,1
-1142,-1317,-1678,1
-1508,-1045,-1670,1
-1926,-1284,-1189,1
-1499,-1113,-1443,1
-1518,-1598,-1053,1
-1024,-1561,-1760,1
-1087,-1644,-1415,0
-1555,-1742,-1026,1
-1381,-1680,-1101,1
-1281,-1407,-1276,1
-1523,-1037,-1797,0
-1694,-1408,-1085,1
-1777,-1162,-1285,1
-1122,-1964,-1401,1
-1570,-1023,-1709,1
-1323,-1136,-1807,0
-1340,-1137,-1887,1
-1026,-1588,-1638,1
-1331,-1624,-1141,1
-1108,-1773,-1363,0
-1961,-1148,-1357,1
-1269,-1183,-1655,1
-1362,-1135,-1566,1
-1757,-1613,-1013,1
-1243,-1289,-1445,1
-1581,-1021,-1697,1
-1013,-1644,-1839,1
-1822,-1146,-1312,0
-1187,-1264,-1842,1
-1547,-1285,-1198,1
-1448,-1784,-1064,0
-1314,-1140,-1741,1
-1672,-1800,-1006,1
-1572,-1066,-1498,1
-1211,-1337,-1431,1
-1283,-1603,-1182,0
-1453,-1237,-1290,1
-1143,-1764,-1309,1
-1179,-1745,-1264,0
-1791,-1007,-1654,1
-1197,-1424,-1362,1
-1420,-1244,-1305,1
-1212,-1301,-1481,1
-1101,-1540,-1438,1
-1919,-1091,-1435,1
-1317,-1847,-1146,0
-1835,-1512,-1044,1
-1473,-1310,-1210,1
-1402,-1116,-1948,1
-1927,-1474,-1075,1
-1563,-1037,-1888,1
-1179,-1745,-1264,0
-1717,-1516,-1038,1
-1410,-1082,-1718,1
-1110,-1381,-1880,1
-1374,-1789,-1102,1
-1339,-1765,-1123,1
-1437,-1866,-1078,1
-1807,-1445,-1067,0
-1114,-1669,-1360,0
-1504,-1407,-1130,1
-1574,-1028,-1647,1
-1363,-1123,-1610,1
-1448,-1784,-1064,0
-1977,-1226,-1263,1
-1556,-1031,-1842,0
-1066,-1548,-1517,1
-1478,-1771,-1052,1
-1757,-1643,-1008,1
-1054,-1472,-1727,0
-1323,-1136,-1807,0
-1593,-1270,-1196,0
-1062,-1492,-1602,1
-1446,-1071,-1656,1
-1076,-1555,-1485,1
-1260,-1182,-1753,0
-1319,-1992,-1186,1
-1680,-1743,-1003,1
-1277,-1242,-1467,1
-1678,-1363,-1112,1
-1342,-1306,-1304,1
-1847,-1229,-1219,1
-1697,-1004,-1694,1
-1719,-1180,-1263,0
-1218,-1348,-1406,1
-1773,-1011,-1622,1
-1900,-1349,-1134,1
-1578,-1062,-1505,1
-1218,-1751,-1221,1
-1862,-1094,-1404,1
-1107,-1956,-1424,1
-1593,-1270,-1196,0
-1787,-1068,-1440,1
-1240,-1882,-1216,1
-1130,-1335,-1672,1
-1646,-1072,-1447,1
-1670,-1638,-1013,1
-1042,-1563,-1588,1
-1138,-1959,-1370,1
-1055,-1492,-1861,1
-1388,-1413,-1187,1
-1281,-1335,-1337,1
-1438,-1073,-1665,1
-1757,-1031,-1538,1
-1096,-1764,-1382,0
-1212,-1871,-1242,1
-1707,-1004,-1688,1
-1342,-1121,-1763,1
-1349,-1117,-1723,1
