z1,z2,z3,nondominated
-40,-816,-522,1
-68,-661,-454,1
-205,-341,-439,1
-742,-144,-310,1
-731,-115,-353,1
-335,-714,-127,1
-60,-464,-699,0
-239,-718,-203,1
-351,-781,-117,1
-164,-296,-854,1
-661,-536,-38,1
-621,-39,-555,1
-127,-342,-674,1
-64,-664,-463,1
-381,-105,-654,1
-942,-418,-107,1
-844,-191,-261,1
-434,-389,-175,1
-669,-732,-6,1
-804,-449,-66,1
-354,-713,-116,1
-586,-39,-581,1
-329,-530,-171,1
-166,-875,-298,1
-125,-376,-576,1
-144,-320,-656,1
-302,-153,-691,1
-852,-124,-352,1
-304,-232,-445,1
-441,-662,-73,1
-734,-66,-446,1
-369,-473,-168,1
-219,-232,-853,1
-17,-601,-709,1
-470,-57,-797,1
-608,-464,-73,1
-55,-471,-729,1
-233,-867,-221,1
-916,-277,-194,1
-403,-787,-87,1
-566,-358,-139,1
-12,-763,-620,0
-420,-345,-214,1
-206,-480,-312,1
-744,-79,-417,1
-516,-799,-40,1
-607,-574,-36,1
-889,-568,-37,1
-740,-58,-465,1
-512,-427,-117,1
-21,-850,-611,1
-363,-551,-141,1
-467,-420,-140,1
-483,-543,-82,1
-14,-815,-625,1
-442,-262,-273,1
-562,-352,-145,1
-60,-466,-810,1
-147,-438,-434,1
-709,-102,-376,1
-513,-591,-58,1
-598,-524,-52,1
-45,-856,-521,1
-438,-324,-219,1
