z1,z2,z3,nondominated
915,596,219,0
727,591,719,0
395,468,953,0
834,672,460,0
478,941,433,0
843,704,324,0
594,824,590,0
954,501,312,0
823,733,213,0
423,471,946,0
937,457,470,0
596,521,858,0
290,987,383,0
187,777,780,0
665,840,45,0
916,588,177,0
496,352,951,0
54,880,606,0
443,909,553,0
898,205,626,0
796,423,734,0
856,500,615,0
436,344,971,0
649,869,110,0
750,650,641,0
425,385,967,0
972,358,423,0
784,598,647,0
673,866,316,0
736,438,790,0
694,225,855,0
452,957,398,0
444,387,962,0
980,419,295,0
888,548,510,0
745,777,452,0
341,538,937,0
568,890,479,0
613,506,855,0
402,642,872,0
469,967,223,0
147,965,451,0
84,788,746,0
522,445,921,0
521,733,757,0
933,330,550,0
797,711,477,0
945,531,234,0
819,639,547,0
27,83,73,1
31,69,86,1
70,81,3,1
3,77,75,1
40,93,55,1
81,48,70,1
92,60,19,1
