z1,z2,z3,nondominated
942,325,850,0
234,912,268,0
837,15,765,0
868,111,981,0
248,985,229,0
718,220,757,0
151,776,4,0
920,57,840,0
192,717,14,0
989,142,875,0
314,905,261,0
866,284,868,0
854,176,951,0
285,948,161,0
909,94,842,0
26,955,83,0
221,853,129,0
895,205,978,0
224,730,89,0
188,769,262,0
242,705,259,0
6,767,85,0
165,906,98,0
213,949,72,0
718,265,978,0
697,296,813,0
912,37,827,0
69,718,253,0
195,966,83,0
868,31,685,0
742,111,997,0
129,763,266,0
288,715,78,0
695,95,713,0
197,838,195,0
982,27,778,0
100,690,32,0
999,34,682,0
984,219,786,0
131,687,87,0
945,290,997,0
245,781,42,0
811,162,978,0
315,887,299,0
733,228,983,0
83,796,300,0
126,874,131,0
155,899,52,0
757,222,921,0
330,704,330,0
313,921,174,0
37,871,108,0
91,878,9,0
786,250,942,0
815,324,670,0
867,303,880,0
963,207,794,0
906,144,889,0
193,782,170,0
916,320,796,0
212,765,208,0
47,764,316,0
807,316,796,0
155,854,272,0
275,984,126,0
58,892,47,0
949,235,734,0
38,923,99,0
860,208,951,0
200,739,4,0
935,227,997,0
143,960,189,0
70,920,9,0
202,850,39,0
719,290,761,0
901,186,976,0
887,68,965,0
809,14,970,0
146,932,333,0
743,173,838,0
734,50,684,0
68,823,61,0
959,9,852,0
990,66,742,0
778,173,808,0
38,972,302,0
324,835,82,0
23,687,227,0
38,935,76,0
670,239,854,0
897,68,718,0
735,18,970,0
150,850,57,0
24,811,295,0
831,296,997,0
872,136,979,0
720,283,743,0
316,785,141,0
951,96,757,0
934,60,722,0
75,14,88,1
31,75,25,0
89,5,89,1
14,87,22,0
11,93,4,1
2,83,23,1
28,71,22,1
14,82,21,1
13,90,14,1
97,5,95,0
