z1,z2,z3,nondominated
-855,-96,-814,0
-875,-180,-774,0
-88,-775,-72,0
-780,-173,-680,0
-226,-874,-168,0
-79,-895,-40,0
-250,-724,-90,0
-735,-255,-994,1
-695,-334,-934,1
-63,-818,-262,0
-13,-747,-96,0
-813,-115,-899,0
-147,-980,-50,1
-737,-259,-926,0
-836,-39,-822,0
-811,-283,-967,1
-271,-866,-122,0
-674,-148,-712,0
-693,-304,-787,0
-190,-705,-160,0
-739,-11,-953,0
-939,-200,-824,1
-732,-283,-936,0
-233,-920,-8,1
-687,-182,-763,0
-838,-59,-721,0
-123,-984,-107,1
-290,-669,-114,1
-848,-321,-937,1
-239,-812,-77,0
-3,-760,-86,0
-700,-333,-854,1
-724,-107,-812,0
-809,-14,-970,1
-41,-892,-326,1
-701,-124,-840,0
-840,-227,-723,0
-187,-803,-204,0
-41,-910,-3,0
-273,-881,-267,1
