z1,z2,z3,nondominated
-425,-310,-847,0
-818,-772,-221,1
-221,-104,-532,0
-555,-177,-904,0
-352,-49,-341,0
-327,-125,-256,0
-247,-514,-34,0
-108,-576,-802,0
-288,-874,-124,0
-11,-752,-933,0
-507,-312,-648,0
-529,-829,-748,0
-487,-733,-470,0
-793,-365,-824,0
-20,-897,-488,0
-348,-568,-812,0
-749,-794,-874,1
-266,-512,-865,0
-228,-439,-209,0
-300,-782,-827,0
-114,-112,-410,0
-318,-153,-903,0
-573,-929,-619,1
-156,-168,-13,0
-985,-17,-972,1
-41,-397,-241,0
-677,-899,-246,1
-527,-108,-595,0
-96,-379,-258,0
-354,-394,-223,0
-972,-424,-981,1
-620,-447,-342,0
-580,-850,-160,0
-929,-121,-110,0
-215,-127,-729,0
-66,-172,-538,0
-926,-474,-261,0
-340,-214,-9,0
-983,-477,-855,1
-1000,-512,-388,1
-356,-395,-838,0
-316,-88,-319,0
-40,-10,-821,0
-611,-181,-558,0
-234,-75,-691,0
-769,-403,-35,0
-954,-311,-338,0
-294,-688,-524,0
-252,-565,-732,0
-71,-800,-647,0
-148,-726,-294,0
-425,-72,-38,0
-774,-822,-621,1
-898,-192,-279,0
-852,-551,-77,1
-461,-383,-762,0
-292,-905,-19,0
-160,-129,-579,0
-362,-443,-40,0
-265,-980,-849,1
-750,-157,-497,0
-534,-973,-586,1
-976,-87,-296,0
-299,-408,-525,0
-538,-564,-642,0
-288,-575,-863,0
-724,-806,-980,1
-609,-443,-12,0
-141,-640,-547,0
-529,-829,-748,0
-803,-522,-687,1
-460,-99,-562,0
-586,-483,-607,0
-483,-568,-707,0
-486,-506,-891,0
-277,-795,-51,0
-671,-463,-764,0
-277,-365,-156,0
-345,-115,-331,0
-612,-879,-628,1
-559,-732,-53,0
