z1,z2,z3,nondominated
1303,1867,1225,0
1059,1729,1175,1
1980,1173,1867,0
1767,1304,1916,0
1302,1884,1040,0
1010,1817,1267,0
1124,1940,1017,1
1743,1333,1914,0
1768,1221,1675,1
1272,1797,1037,0
1254,1957,1191,0
1160,1951,1329,0
1258,1998,1061,0
1034,1967,1058,1
1008,1805,1081,1
1135,1890,1310,0
1208,1853,1092,0
1300,1704,1132,0
1150,1854,1255,0
1987,1239,1958,0
1237,1849,1074,0
1931,1053,1745,1
1139,1727,1285,0
1892,1095,1722,0
1120,1930,1023,1
1844,1209,1845,0
1977,1221,1910,0
1027,1683,1205,1
1719,1059,1908,0
1987,1117,1834,0
1143,1797,1043,1
1791,1329,1751,0
1236,1791,1127,0
1319,1825,1226,0
1330,1994,1329,0
1158,1965,1080,0
1865,1130,1934,0
1816,1042,1926,0
1730,1309,1855,0
1193,1672,1209,1
1163,1810,1052,0
1234,1671,1034,1
1990,1027,1993,1
1861,1189,1918,0
1107,1950,1022,1
1831,1138,1815,0
1760,1236,1870,0
1718,1034,1926,1
1800,1060,1688,1
1189,1982,1044,0
1109,1806,1090,0
1127,1952,1301,0
1065,1849,1114,0
1283,1920,1017,1
1681,1305,1745,1
1858,1236,1800,0
1226,1741,1087,1
1694,1302,1903,1
1777,1225,1696,0
1210,1796,1326,0
1708,1041,1842,1
1325,1906,1085,0
1272,1853,1214,0
1928,1333,1985,0
3819,3037,3909,0
3042,3949,3170,0
3724,3326,3822,0
3829,3161,3743,0
3759,3132,3752,0
3021,3838,3030,0
3257,3678,3137,0
3303,3976,3308,0
