z1,z2,z3,nondominated
437,718,70,1
775,24,570,1
619,638,21,1
318,806,141,1
30,767,543,1
750,588,19,1
428,183,382,1
820,302,154,1
622,780,13,1
351,887,132,0
87,587,442,1
607,311,160,1
250,239,973,0
116,962,413,0
799,11,640,1
186,258,733,1
277,531,212,1
680,8,677,1
754,109,363,1
237,293,452,1
219,232,853,1
187,258,788,0
713,748,2,1
282,626,179,1
38,523,798,1
270,221,975,0
533,195,296,1
785,644,9,1
707,2,767,1
394,191,401,1
695,235,209,1
466,337,194,1
271,176,790,1
146,314,828,1
421,230,323,1
365,143,540,1
426,81,846,1
367,698,109,1
465,945,86,0
867,347,129,1
525,750,36,1
445,487,119,1
340,506,173,1
480,314,204,1
637,28,585,1
145,963,363,0
523,36,735,1
83,411,781,1
859,29,579,0
522,43,843,1
740,4,685,1
208,910,259,1
534,144,367,1
420,108,551,1
329,165,547,1
440,460,133,1
355,819,117,1
75,426,766,1
325,140,660,1
55,629,498,1
828,198,249,1
640,133,340,1
916,201,268,0
444,947,95,0
582,479,73,1
476,282,234,1
434,389,175,1
833,20,605,1
294,524,200,1
456,488,113,1
248,920,221,1
402,647,95,1
11,633,727,1
236,890,224,1
157,969,349,0
196,379,410,1
607,574,36,1
416,332,226,1
954,307,182,0
431,410,164,1
110,865,378,1
403,258,305,1
378,158,481,1
79,433,853,0
732,384,97,1
423,178,395,1
82,417,811,0
155,349,536,1
338,747,125,1
82,417,811,0
187,524,310,1
124,855,352,1
505,122,425,1
194,872,263,1
780,162,287,1
759,583,20,1
573,821,26,1
291,174,611,1
373,791,104,1
262,217,946,1
96,660,397,1
75,469,915,0
210,960,275,0
487,122,438,1
181,688,267,1
217,495,291,1
507,782,42,1
612,519,51,1
510,131,404,1
880,505,54,1
223,223,676,1
848,34,552,0
337,893,142,0
430,98,933,0
344,177,490,1
586,34,606,1
501,45,705,1
333,299,321,1
735,32,538,1
37,612,568,1
871,570,33,1
723,13,618,1
120,484,446,1
219,389,364,1
552,273,208,1
762,213,228,1
246,391,329,1
354,517,158,1
600,17,708,1
554,521,64,1
809,25,572,0
182,288,906,1
900,115,382,0
395,825,95,1
578,704,23,1
154,547,345,1
903,69,478,1
41,524,831,0
73,489,565,1
317,230,428,1
17,594,757,1
593,107,399,1
410,109,938,1
541,620,43,1
1059,1467,1805,0
1751,1413,1081,0
1425,1869,1086,0
1446,1157,1408,0
1161,1916,1318,0
1725,1002,1761,0
1117,1638,1366,0
1075,1469,1915,0
1413,1427,1164,0
1321,1343,1291,0
1109,1369,1820,0
1075,1487,1559,0
