z1,z2,z3,nondominated
1377,1928,1213,0
1859,1143,1147,0
1372,1754,1014,0
1700,1414,1448,0
1002,1198,1659,0
1044,1039,1526,0
1987,1007,1944,0
1034,1074,1320,0
1045,1453,1391,0
1879,1901,1566,0
1622,1868,1901,0
1375,1476,1039,0
1836,1765,1654,0
1965,1209,1643,0
1414,1511,1642,0
1505,2000,1219,0
1134,1137,1980,0
1744,1880,1926,0
1779,1947,1954,0
1811,1345,1730,0
1616,1219,1218,0
1548,1875,1808,0
1936,1775,1210,0
1193,1292,1434,0
1859,1699,1860,0
1177,1498,1677,0
1542,1221,1969,0
1610,1866,1390,0
1478,1105,1492,0
1874,1915,1229,0
1713,1695,1252,0
1878,1472,1931,0
1778,1171,1504,0
1095,1386,1499,0
1888,1035,1129,0
1756,1355,1880,0
1012,1599,1367,0
1822,1101,1754,0
1027,1636,1356,0
1335,1963,1353,0
1354,1196,1059,0
1325,1680,1120,0
1297,1519,1920,0
1651,1150,1277,0
1668,1005,1071,0
1450,1667,1860,0
1665,1126,1505,0
1338,1101,1588,0
1151,1638,1975,0
1533,1592,1544,0
1855,1234,1297,0
1046,1932,1770,0
1445,1282,1827,0
1276,1756,1290,0
1850,1888,1130,0
1552,1210,1125,0
1874,1602,1757,0
1486,1885,1732,0
1662,1083,1664,0
1373,1178,1607,0
1106,1095,1162,0
1972,1418,1906,0
1275,1191,1328,0
1085,1058,1105,0
176,173,115,0
157,166,131,0
186,131,118,0
119,130,110,1
167,118,128,0
147,174,126,0
121,101,113,1
127,154,145,0
