z1,z2,z3,nondominated
-382,-935,-125,1
-935,-486,-74,1
-877,-522,-48,1
-294,-156,-726,1
-251,-205,-628,1
-472,-68,-886,1
-815,-416,-83,0
-264,-208,-575,1
-600,-18,-701,1
-861,-414,-90,0
-242,-974,-247,1
-564,-872,-35,1
-589,-22,-822,1
-194,-598,-272,1
-124,-782,-341,1
-125,-704,-340,1
-669,-322,-141,1
-12,-648,-823,1
-521,-37,-772,1
-720,-55,-473,1
-99,-437,-552,1
-801,-58,-468,1
-206,-887,-253,1
-294,-706,-157,1
-127,-342,-674,1
-697,-13,-628,1
-312,-143,-760,1
-569,-349,-144,1
-175,-746,-271,1
-361,-613,-125,0
-569,-61,-520,1
-952,-421,-108,1
-132,-609,-351,1
-492,-47,-741,1
-515,-481,-92,1
-418,-348,-212,1
-483,-602,-66,1
-324,-428,-225,1
-489,-48,-771,1
-204,-876,-253,0
