z1,z2,z3,nondominated
-7,-7,-2,0
-5,-10,-7,0
-4,-4,-6,0
-6,-6,-8,0
-7,-7,-4,0
-10,-7,-8,0
-8,-3,-7,0
-8,-1,-7,0
-6,-3,-2,0
-1,-4,-2,0
-9,-3,-9,0
-5,-7,-1,0
-6,-3,-9,0
-10,-8,-9,1
-7,-10,-6,0
-4,-7,-2,0
-3,-8,-5,0
-7,-1,-10,0
-7,-1,-5,0
-7,-2,-3,0
-5,-8,-1,0
-3,-7,-6,0
-1,-6,-3,0
-6,-1,-2,0
-7,-10,-2,0
-3,-10,-1,0
-3,-2,-7,0
-10,-8,-5,0
-2,-4,-8,0
-9,-10,-8,1
-4,-6,-5,0
-6,-8,-6,0
-9,-6,-10,0
-10,-3,-4,0
-1,-6,-8,0
-6,-6,-2,0
-4,-8,-8,0
-7,-3,-4,0
-1,-3,-6,0
-10,-9,-4,0
-8,-4,-9,0
-9,-5,-9,0
-10,-9,-6,1
-7,-4,-4,0
-7,-3,-4,0
-3,-6,-6,0
-9,-4,-6,0
-7,-2,-5,0
-9,-9,-10,1
