z1,z2,z3,nondominated
-1578,-1921,-1319,1
-1704,-1800,-1483,1
-1541,-1589,-1853,1
-1872,-1661,-1173,1
-1945,-1532,-1248,1
-1650,-1723,-1672,1
-1687,-1844,-1113,1
-1970,-1277,-1457,1
-1960,-1449,-1111,1
-1955,-1504,-1231,1
-1936,-1527,-1127,0
-1808,-1564,-1640,1
-1476,-1677,-1824,1
-1340,-1987,-1352,1
-1203,-1896,-1627,1
-1257,-1886,-1647,1
-1563,-1927,-1333,1
-1595,-1904,-1121,1
-1288,-1848,-1701,1
-1338,-1487,-1956,1
-1369,-1321,-1987,1
-1221,-1691,-1856,1
-1917,-1550,-1416,1
-1860,-1222,-1685,1
-1989,-1366,-1309,1
-1219,-1349,-1993,1
-1756,-1754,-1479,1
-1768,-1252,-1793,1
-1169,-1375,-1985,1
-1736,-1052,-1786,0
