z1,z2,z3,nondominated
-804,-305,-821,1
-102,-859,-207,0
-781,-31,-988,1
-159,-965,-240,0
-179,-813,-155,0
-899,-14,-710,0
-107,-977,-74,0
-278,-800,-334,1
-979,-164,-886,0
-144,-923,-222,0
-246,-985,-323,1
-9,-869,-201,0
-6,-692,-25,0
-765,-218,-768,0
-841,-77,-785,0
-295,-964,-276,1
-170,-986,-239,1
-801,-166,-693,0
-137,-937,-330,1
-767,-49,-941,0
-106,-883,-1,0
-797,-25,-803,0
-728,-84,-742,0
-731,-150,-690,0
-718,-97,-980,0
-48,-967,-269,0
-710,-198,-879,0
-238,-721,-195,0
-758,-4,-683,0
-107,-856,-166,0
-164,-750,-146,0
-722,-34,-944,0
-908,-225,-766,1
-287,-677,-247,0
-711,-74,-959,0
-757,-196,-778,0
-113,-770,-122,0
-768,-249,-671,0
-90,-803,-32,0
-978,-74,-914,0
-722,-120,-759,0
-28,-994,-176,1
-73,-739,-20,0
-902,-138,-854,0
-333,-934,-146,1
-991,-268,-696,1
-83,-734,-327,0
-995,-168,-921,1
-813,-132,-679,0
-859,-145,-790,0
-849,-249,-945,1
-111,-746,-173,0
-866,-299,-681,1
-832,-84,-667,0
-751,-72,-789,0
-231,-989,-67,1
-13,-997,-49,1
-145,-754,-268,0
-56,-857,-317,0
-57,-759,-299,0
-145,-777,-76,0
-233,-884,-18,0
-976,-53,-839,0
-750,-54,-849,0
-134,-890,-40,0
-675,-246,-670,0
-164,-844,-189,0
-118,-736,-132,0
-701,-73,-778,0
-171,-962,-319,0
-835,-270,-910,1
-282,-892,-205,0
-95,-735,-313,0
-234,-687,-334,0
-191,-708,-184,0
-722,-270,-983,1
-99,-965,-233,0
-715,-265,-975,0
-728,-288,-705,0
-66,-726,-48,0
-688,-254,-703,0
