z1,z2,z3,nondominated
-1136,-1500,-1948,1
-1917,-1586,-1178,1
-1915,-1255,-1596,1
-1139,-1703,-1837,1
-1385,-1695,-1838,1
-1015,-1646,-1842,0
-1664,-1867,-1353,1
-1891,-1492,-1556,1
-1494,-1494,-1916,1
-1026,-1841,-1653,1
-1437,-1781,-1746,1
-1741,-1806,-1139,1
-1186,-1983,-1396,1
-1743,-1325,-1810,1
-1568,-1925,-1176,1
-1737,-1799,-1096,0
-1492,-1938,-1425,1
-1769,-1752,-1451,1
-1411,-1636,-1872,1
-1447,-1181,-1970,1
-1064,-1892,-1590,1
-1093,-1954,-1457,1
-1182,-1942,-1530,1
-1721,-1423,-1807,1
-1210,-1919,-1587,1
-1968,-1284,-1464,1
-1982,-1340,-1385,1
-1683,-1124,-1849,1
-1334,-1886,-1638,1
-1239,-1696,-1853,1
-1849,-1197,-1698,1
-1790,-1087,-1745,1
-1777,-1347,-1775,1
-1447,-1688,-1826,1
-1699,-1365,-1840,1
-1935,-1540,-1347,1
